season,team_id,overall_pick,round,gsis_id,player_name,position,adp_rank,proj_source,proj_season_ppr,adp_curve_ppr,actual_season_ppr
2019,7,113,12,00-0022921,Larry Fitzgerald,WR,97.0,model,155.92848437113364,136.9279198758066,178.5
2019,9,114,12,00-0033282,Curtis Samuel,WR,94.0,model,105.5175966471747,138.68842208840508,171.7
2019,2,115,12,,MIN D/ST,D/ST,,slot_average,,,
2019,10,116,12,00-0024389,Delanie Walker,TE,116.0,model,56.5838063693488,119.2705950394361,54.5
2019,1,117,12,00-0033106,Jared Goff,QB,87.0,model,233.1871041927341,238.98842422401037,247.52
2019,6,118,12,00-0034676,James Washington,WR,120.0,model,71.48414981427682,125.00410187033526,133.5
2019,4,119,12,00-0033869,Mitchell Trubisky,QB,146.0,model,212.2285818008476,179.18610441863416,202.82
2019,8,120,12,00-0034367,Nyheim Hines,RB,,model,109.77971415258358,67.81040474182933,117.9
2019,8,121,13,00-0031941,Jamison Crowder,WR,157.0,model,106.76069249421091,109.94364966670292,197.7
2019,4,122,13,00-0031339,Donte Moncrief,WR,132.0,model,112.81354460736904,119.66310574266282,5.800000000000001
2019,6,123,13,00-0033303,Harrison Butker,K,,slot_average,,,
2019,1,124,13,00-0032392,Austin Hooper,TE,108.0,model,111.27613081126086,123.35060129864002,191.7
2019,10,125,13,,CLE D/ST,D/ST,,slot_average,,,
2019,2,126,13,00-0019596,Tom Brady,QB,112.0,model,265.5146580510004,209.8102193804857,263.68
2019,9,127,13,00-0034860,Dante Pettis,WR,103.0,model,120.19705531642882,133.56462795676248,34.54
2019,7,128,13,00-0025418,Greg Olsen,TE,137.0,model,72.56743667978826,109.77038399092515,123.7
2019,5,129,13,00-0029632,Mohamed Sanu Sr.,WR,170.0,model,146.02009963058518,105.48567572584369,70.60000000000001
2019,3,130,13,00-0034272,Marquez Valdes-Scantling,WR,111.0,model,123.460874937637,129.37291422544752,84.1
2019,3,131,14,00-0031503,Jameis Winston,QB,122.0,model,213.49370011557173,199.93106319936612,305.36
2019,5,132,14,00-0027981,Kyle Rudolph,TE,140.0,model,94.3885299705396,108.5336036413945,113.7
2019,7,133,14,00-0032726,Ka'imi Fairbairn,K,,slot_average,,,
2019,9,134,14,00-0024333,Stephen Gostkowski,K,,slot_average,,,
2019,2,135,14,00-0034753,Mark Andrews,TE,143.0,model,119.57337892998946,107.32304676927112,207.2
2019,10,136,14,00-0023252,Robbie Gould,K,,slot_average,,,
2019,1,137,14,00-0030332,Brett Maher,K,,slot_average,,,
2019,6,138,14,00-0034796,Lamar Jackson,QB,114.0,model,123.86090995264722,207.76563983491098,415.68
2019,4,139,14,00-0035148,Darwin Thompson,RB,148.0,adp_curve,90.85883439486363,90.85883439486363,32.1
2019,8,140,14,00-0030710,Trey Burton,TE,177.0,model,92.9360510097718,95.14422267131215,22.4
2019,8,141,15,00-0028087,Dion Lewis,RB,136.0,model,90.54329039122072,94.57637383258952,66.3
2019,4,142,15,00-0035664,Darrell Henderson Jr.,RB,101.0,adp_curve,107.6573804275211,107.6573804275211,22.4
2019,6,143,15,,LAC D/ST,D/ST,,slot_average,,,
2019,1,144,15,00-0035662,Marquise Brown,WR,,adp_curve,83.8739043407279,83.8739043407279,146.4
2019,10,145,15,00-0022942,Philip Rivers,QB,123.0,model,233.6155881800151,198.9880724226224,235.5
2019,2,146,15,00-0020578,Matt Bryant,K,,slot_average,,,
2019,9,147,15,,NE D/ST,D/ST,,slot_average,,,
2019,7,148,15,00-0035640,DK Metcalf,WR,138.0,adp_curve,117.17211587939255,117.17211587939255,187.1
2019,5,149,15,00-0023500,Frank Gore,RB,212.0,model,85.4984608148893,75.0590674859678,94.9
2019,3,150,15,00-0023853,Matt Prater,K,,slot_average,,,
2019,3,151,16,,BUF D/ST,D/ST,,slot_average,,,
2019,5,152,16,00-0032160,Tyrell Williams,WR,145.0,model,133.26294384842203,114.3993502127741,143.1
2019,7,153,16,,PHI D/ST,D/ST,,slot_average,,,
2019,9,154,16,00-0027696,Jimmy Graham,TE,185.0,model,133.9464022723541,92.62024073731214,100.7
2019,2,155,16,00-0034816,Ronald Jones II,RB,150.0,model,19.39619699359952,90.26869545346719,166.3
2019,10,156,16,00-0027891,Golden Tate,WR,134.0,model,111.53075885743633,118.82041249691179,152.2
2019,1,157,16,,BAL D/ST,D/ST,,slot_average,,,
2019,6,158,16,00-0030472,Jordan Reed,TE,155.0,model,100.46203524002075,102.72223993386905,0.0
2019,4,159,16,00-0034366,Keke Coutee,WR,147.0,model,112.13720651193368,113.63169375864987,52.8
2019,8,160,16,00-0026189,DeSean Jackson,WR,124.0,model,118.72116731642076,123.16662430934218,36.9
2020,7,1,1,00-0033280,Christian McCaffrey,RB,1.0,model,253.8592989577413,327.82563452315367,90.4
2020,8,2,1,00-0034844,Saquon Barkley,RB,2.0,model,200.4216358896264,294.6450289149979,15.4
2020,9,3,1,00-0033045,Ezekiel Elliott,RB,3.0,model,208.77552187396967,275.23561888300867,223.7
2020,4,4,1,00-0032764,Derrick Henry,RB,7.0,model,224.56813937701185,234.67589805224546,333.1
2020,3,5,1,00-0033906,Alvin Kamara,RB,6.0,model,238.16909834551905,242.05501327485294,377.8
2020,1,6,1,00-0033893,Dalvin Cook,RB,4.0,model,204.1571894346616,261.46442330684215,337.8
2020,5,7,1,00-0032765,Michael Thomas,WR,5.0,model,263.9545544962675,305.4689001548496,83.9
2020,2,8,1,00-0033040,Tyreek Hill,WR,14.0,model,230.14826758901705,246.1612280859209,328.9
2020,6,9,1,00-0036360,Clyde Edwards-Helaire,RB,11.0,adp_curve,213.0395983567656,213.0395983567656,176.0
2020,10,10,1,00-0033293,Aaron Jones,RB,19.0,model,205.15068465832223,186.8768270475483,258.90000000000003
2020,10,11,2,00-0030564,DeAndre Hopkins,WR,18.0,model,261.3836865099216,231.68512803384522,287.8
2020,6,12,2,00-0035243,Miles Sanders,RB,12.0,model,187.79716328148885,208.87440766669715,170.4
2020,2,13,2,00-0031381,Davante Adams,WR,8.0,model,244.2482709674158,278.3959636412524,358.40000000000003
2020,5,14,2,00-0034791,Nick Chubb,RB,15.0,model,224.1878539611309,198.19263851605467,207.7
2020,1,15,2,00-0035700,Josh Jacobs,RB,9.0,model,198.65731878280076,222.64560324286373,231.3
2020,3,16,2,00-0033118,Kenyan Drake,RB,16.0,model,166.2174811587527,195.10321209053063,192.2
2020,4,17,2,00-0030506,Travis Kelce,TE,20.0,model,215.5480288818411,217.3558909114483,312.76
2020,9,18,2,00-0033699,Austin Ekeler,RB,13.0,model,216.92145579020072,205.04280365875903,165.3
2020,8,19,2,00-0032241,Todd Gurley II,RB,29.0,model,208.67441423696496,166.63488307190963,163.2
2020,7,20,2,00-0033897,Joe Mixon,RB,10.0,model,189.1646370798229,217.60204854804385,99.6
2020,7,21,3,00-0027944,Julio Jones,WR,17.0,model,232.25373563124168,234.97754114050608,146.1
2020,8,22,3,00-0033594,Chris Carson,RB,27.0,model,155.1620982371049,170.05558760271873,187.8
2020,9,23,3,00-0033288,George Kittle,TE,24.0,model,224.5300598813253,207.01082374430186,125.1
2020,4,24,3,00-0031408,Mike Evans,WR,26.0,model,249.63109027518527,210.50361153622651,248.6
2020,3,25,3,00-0033921,Chris Godwin,WR,22.0,model,213.1398681104205,220.12618537822206,191.0
2020,1,26,3,00-0033857,JuJu Smith-Schuster,WR,33.0,model,173.66262071752016,196.7707675745185,234.1
2020,5,27,3,00-0030035,Adam Thielen,WR,32.0,model,170.89374719278334,198.54326274192823,254.0
2020,2,28,3,00-0030496,Le'Veon Bell,RB,37.0,model,208.307257524304,154.97281696413984,60.3
2020,6,29,3,00-0033932,Kenny Golladay,WR,25.0,model,197.0950964467908,212.76278531946053,65.8
2020,10,30,3,00-0034827,DJ Moore,WR,28.0,model,183.01905785550352,206.2348776362588,211.5
2020,10,31,4,00-0033553,James Conner,RB,34.0,model,161.58248082856772,159.0205364414786,164.6
2020,6,32,4,00-0031428,Allen Robinson II,WR,30.0,model,184.22918997922488,202.2607814518218,262.90000000000003
2020,2,33,4,00-0031544,Amari Cooper,WR,35.0,model,215.13894513413055,193.3814637001939,236.8
2020,5,34,4,00-0032187,David Johnson,RB,36.0,model,104.78300281881802,156.2843920265522,179.5
2020,1,35,4,00-0031235,Odell Beckham Jr.,WR,31.0,model,190.3441137084172,200.3720369053094,86.82
2020,3,36,4,00-0034837,Calvin Ridley,WR,44.0,model,194.7902641196047,180.19983492856,281.5
2020,4,37,4,00-0033873,Patrick Mahomes,QB,21.0,model,272.1244407661398,393.2996703904243,374.4
2020,9,38,4,00-0034796,Lamar Jackson,QB,23.0,model,281.9498594114529,383.2883329729993,332.78
2020,8,39,4,00-0033537,Deshaun Watson,QB,61.0,model,278.8227487792722,275.94894749260266,369.32
2020,7,40,4,00-0032211,Tyler Lockett,WR,48.0,model,190.54263454231287,175.18784493822463,265.4
2020,7,41,5,00-0030431,Robert Woods,WR,45.0,model,230.34477077144064,178.90536364811823,245.1
2020,8,42,5,00-0034348,Courtland Sutton,WR,46.0,model,173.1482786374104,177.63934460228535,9.6
2020,9,43,5,00-0030279,Keenan Allen,WR,47.0,model,239.2298591639232,176.40055389437123,245.1
2020,4,44,5,00-0035676,A.J. Brown,WR,42.0,model,212.44793196851668,182.8794598325552,247.5
2020,3,45,5,00-0030061,Zach Ertz,TE,40.0,model,187.9673136015201,178.02617990138646,77.5
2020,1,46,5,00-0029608,T.Y. Hilton,WR,57.0,model,140.03724274862395,165.28900415036273,164.20000000000002
2020,5,47,5,00-0034753,Mark Andrews,TE,41.0,model,161.14496755314804,176.62510182662865,170.1
2020,2,48,5,00-0033077,Dak Prescott,QB,51.0,model,258.6437160494189,295.6529952135932,135.64
2020,6,49,5,00-0033908,Cooper Kupp,WR,38.0,model,218.70224086145024,188.64442195406633,210.7
2020,10,50,5,00-0032144,Melvin Gordon III,RB,39.0,model,195.28684163637365,152.45278801861406,198.4
2020,10,51,6,00-0036223,Jonathan Taylor,RB,43.0,adp_curve,147.7788837719473,147.7788837719473,252.8
2020,6,52,6,00-0036414,Cam Akers,RB,54.0,adp_curve,136.87498199456297,136.87498199456297,101.8
2020,2,53,6,00-0035250,Devin Singletary,RB,50.0,model,152.63076189206683,140.55906818108983,143.6
2020,5,54,6,00-0035659,Terry McLaurin,WR,56.0,model,209.17359264274816,166.30852718659668,223.8
2020,1,55,6,00-0034777,DJ Chark Jr.,WR,52.0,model,163.48934127136133,170.57726108656442,153.6
2020,3,56,6,00-0029263,Russell Wilson,QB,63.0,model,310.28641271478466,272.39867747025255,359.78
2020,4,57,6,00-0033923,Kareem Hunt,RB,59.0,model,180.14205192455012,132.63597556871963,218.5
2020,9,58,6,00-0031382,Jarvis Landry,WR,70.0,model,196.70414702282588,153.45511325053178,187.96
2020,8,59,6,00-0031610,Darren Waller,TE,58.0,model,179.7963356963469,156.94337424883352,278.6
2020,7,60,6,00-0031687,Raheem Mostert,RB,53.0,model,120.86538747326236,137.76976496540388,99.7
2020,7,61,7,00-0035640,DK Metcalf,WR,49.0,model,220.33344155889543,174.00014208092728,273.3
2020,8,62,7,00-0034764,Michael Gallup,WR,73.0,model,197.47876481420516,151.03791043047008,173.3
2020,9,63,7,00-0031588,Stefon Diggs,WR,65.0,model,233.3168776086357,157.72384715049955,328.6
2020,4,64,7,00-0036275,D'Andre Swift,RB,67.0,adp_curve,126.54912151067748,126.54912151067748,189.8
2020,3,65,7,00-0027942,A.J. Green,WR,69.0,adp_curve,154.28392679858175,154.28392679858175,111.3
2020,1,66,7,00-0027966,Mark Ingram II,RB,55.0,model,175.91592586874555,135.99661798981154,52.9
2020,5,67,7,00-0035228,Kyler Murray,QB,60.0,model,277.3747406725919,277.76797777179377,378.74
2020,2,68,7,00-0036328,Antonio Gibson,RB,97.0,adp_curve,108.83652945834024,108.83652945834024,202.2
2020,6,69,7,00-0035685,David Montgomery,RB,66.0,model,148.54506991445888,127.2689771084649,264.8
2020,10,70,7,00-0031547,DeVante Parker,WR,64.0,model,181.19969152688853,158.61691229226616,166.3
2020,10,71,8,00-0033881,Evan Engram,TE,71.0,model,95.61555666885828,145.46829689455603,141.0
2020,6,72,8,00-0033009,Tyler Boyd,WR,72.0,model,170.9676903157206,151.83242713452103,192.64
2020,2,73,8,00-0034816,Ronald Jones II,RB,87.0,model,108.8693386612374,114.04486743176469,186.3
2020,5,74,8,00-0033303,Harrison Butker,K,,slot_average,,,
2020,1,75,8,00-0027150,Julian Edelman,WR,75.0,model,181.18607614300555,149.48101706609486,56.22
2020,3,76,8,00-0033110,Tyler Higbee,TE,79.0,model,120.3344370766402,139.41019879303855,128.2
2020,4,77,8,00-0033127,Will Fuller V,WR,,model,157.67873441301256,80.13032003440941,188.9
2020,9,78,8,00-0033856,Leonard Fournette,RB,62.0,model,245.9718135623631,130.26179503467057,132.0
2020,8,79,8,00-0035662,Marquise Brown,WR,,model,163.33015404032608,80.13032003440941,183.0
2020,7,80,8,00-0035719,Deebo Samuel,WR,82.0,model,193.63207782565823,144.34116565190533,80.7
2020,7,81,9,00-0034857,Josh Allen,QB,91.0,model,254.40049400149937,231.93099701821507,396.06
2020,8,82,9,00-0029293,Marvin Jones Jr.,WR,89.0,model,157.70035068389348,139.6226126068816,227.8
2020,9,83,9,00-0031062,James White,RB,77.0,model,158.69124932242912,119.88986188585736,116.6
2020,4,84,9,00-0033556,Tarik Cohen,RB,85.0,model,157.59084730001496,115.15816168268032,17.5
2020,3,85,9,00-0032780,Jordan Howard,RB,90.0,model,139.20129227883132,112.42201726775392,28.0
2020,1,86,9,00-0027061,Jared Cook,TE,103.0,model,124.78767634048154,124.35794048689331,127.4
2020,5,87,9,00-0036158,J.K. Dobbins,RB,83.0,adp_curve,116.29796541518976,116.29796541518976,168.5
2020,2,88,9,00-0027656,Rob Gronkowski,TE,76.0,adp_curve,141.60689037408494,141.60689037408494,149.3
2020,6,89,9,00-0034349,Kerryon Johnson,RB,94.0,model,95.6739152395916,110.34040691202344,71.8
2020,10,90,9,00-0032385,Sterling Shepard,WR,104.0,model,157.01388413124323,130.65091063690238,162.5
2020,10,91,10,00-0020531,Drew Brees,QB,80.0,model,238.9286715653459,246.10890335262854,209.48
2020,6,92,10,00-0031236,Brandin Cooks,WR,86.0,model,140.5571871108945,141.59771631169093,232.0
2020,2,93,10,00-0035216,Diontae Johnson,WR,96.0,model,133.56847518466617,135.26149448856256,223.8
2020,5,94,10,00-0031941,Jamison Crowder,WR,101.0,model,159.4788068534885,132.33692996192627,172.02
2020,1,95,10,00-0036357,Henry Ruggs III,WR,116.0,adp_curve,124.36086240165287,124.36086240165287,84.10000000000001
2020,3,96,10,00-0034775,Christian Kirk,WR,98.0,model,169.43729741501767,134.07379163126518,146.4
2020,4,97,10,00-0034109,Phillip Lindsay,RB,88.0,model,172.31664048188088,113.49778153229829,66.0
2020,9,98,10,00-0033090,Hunter Henry,TE,84.0,model,112.48293908917393,135.9280769671635,145.3
2020,8,99,10,00-0035644,Noah Fant,TE,114.0,model,131.05901948926686,118.60048426899874,149.3
2020,7,100,10,00-0032392,Austin Hooper,TE,119.0,model,126.91245298055446,116.164883791693,113.5
2020,7,101,11,,PIT D/ST,D/ST,,slot_average,,,
2020,8,102,11,,NE D/ST,D/ST,,slot_average,,,
2020,9,103,11,00-0029597,Justin Tucker,K,,slot_average,,,
2020,4,104,11,00-0033308,Matt Breida,RB,95.0,model,81.47837207845176,109.83384668059423,42.0
2020,3,105,11,00-0034830,Hayden Hurst,TE,105.0,model,52.41356377656248,123.26673802922375,149.1
2020,1,106,11,,BUF D/ST,D/ST,,slot_average,,,
2020,5,107,11,,SF D/ST,D/ST,,slot_average,,,
2020,2,108,11,,BAL D/ST,D/ST,,slot_average,,,
2020,6,109,11,00-0036251,Zack Moss,RB,99.0,adp_curve,107.85956707647566,107.85956707647566,101.6
2020,10,110,11,,TB D/ST,D/ST,,slot_average,,,
2020,10,111,12,00-0030181,Jack Doyle,TE,156.0,model,80.50258721246227,100.80331002971991,64.1
2020,6,112,12,00-0035664,Darrell Henderson Jr.,RB,124.0,model,62.93731534871349,97.08118942651481,129.9
2020,2,113,12,00-0032569,Wil Lutz,K,,slot_average,,,
2020,5,114,12,00-0033951,Marlon Mack,RB,93.0,model,138.32129469902242,110.85238500268136,8.6
2020,1,115,12,00-0032950,Carson Wentz,QB,102.0,model,233.073785619476,219.37296154392476,198.4
2020,3,116,12,00-0035261,Tony Pollard,RB,133.0,model,80.9656404986442,93.72709057664005,120.8
2020,4,117,12,00-0035350,Preston Williams,WR,122.0,model,102.39320634785754,121.4559671761449,74.8
2020,9,118,12,00-0031051,John Brown,WR,117.0,model,164.40438331175514,123.86642547915727,96.8
2020,8,119,12,00-0030513,Latavius Murray,RB,108.0,model,81.83970009079046,103.69437638640721,136.2
2020,7,120,12,00-0026143,Matt Ryan,QB,81.0,model,298.60787189048347,244.7418196071726,282.44
2020,7,121,13,00-0023252,Robbie Gould,K,,slot_average,,,
2020,8,122,13,00-0023853,Matt Prater,K,,slot_average,,,
2020,9,123,13,00-0036407,Jerry Jeudy,WR,112.0,adp_curve,126.38217673693464,126.38217673693464,157.6
2020,4,124,13,00-0027891,Golden Tate,WR,134.0,model,130.84391306917234,116.0518616634526,86.52
2020,3,125,13,00-0023459,Aaron Rodgers,QB,92.0,model,255.73382038066927,230.72826563366232,383.26
2020,1,126,13,00-0035140,Mecole Hardman,WR,127.0,model,133.55893859457476,119.14234100398625,130.1
2020,5,127,13,00-0035535,Darius Slayton,WR,113.0,model,194.8201492976137,125.87015960743713,141.0
2020,2,128,13,00-0027685,Emmanuel Sanders,WR,106.0,model,115.47375455436432,129.5537051238985,164.8
2020,6,129,13,00-0035229,T.J. Hockenson,TE,130.0,model,96.0684660685643,111.14837719686636,175.3
2020,10,130,13,00-0029621,Greg Zuerlein,K,,slot_average,,,
2020,10,131,14,00-0027939,Cam Newton,QB,151.0,model,137.70413170380002,176.20003405745467,260.98
2020,6,132,14,00-0019596,Tom Brady,QB,78.0,model,227.0420047498193,248.89509840563835,337.92
2020,2,133,14,00-0034829,Mike Gesicki,TE,137.0,model,61.5305213275475,108.1725233266506,159.3
2020,5,134,14,00-0026189,DeSean Jackson,WR,139.0,model,76.84512400888252,113.94167889018655,44.8
2020,1,135,14,00-0036358,CeeDee Lamb,WR,100.0,adp_curve,132.91008442013634,132.91008442013634,217.7
2020,3,136,14,,IND D/ST,D/ST,,slot_average,,,
2020,4,137,14,00-0032688,Robby Anderson,WR,,model,127.25092989445912,80.13032003440941,224.1
2020,9,138,14,00-0032257,Duke Johnson,RB,126.0,model,111.29979686621246,96.31526116379973,84.4
2020,8,139,14,00-0032058,Tevin Coleman,RB,111.0,model,118.9470268715524,102.38280132399487,12.7
2020,7,140,14,00-0031387,Eric Ebron,TE,187.0,model,103.21857461990196,90.5188957588179,141.8
2020,7,141,15,00-0022921,Larry Fitzgerald,WR,177.0,model,125.52516519418567,100.02077877778328,100.9
2020,8,142,15,00-0034972,Alexander Mattison,RB,118.0,model,71.1265951891184,99.45536996056387,86.9
2020,9,143,15,,MIN D/ST,D/ST,,slot_average,,,
2020,4,144,15,,CHI D/ST,D/ST,,slot_average,,,
2020,3,145,15,00-0032054,Breshad Perriman,WR,162.0,model,101.41651712508248,105.12159152711388,99.1
2020,1,146,15,00-0030404,Chris Thompson,RB,171.0,model,79.03577368071639,81.69679576725832,42.6
2020,5,147,15,00-0033536,Mike Williams,WR,147.0,model,131.60962346995876,110.7183738275616,153.7
2020,2,148,15,00-0026498,Matthew Stafford,QB,109.0,model,240.3336321882821,212.06846311135325,260.56
2020,6,149,15,,DEN D/ST,D/ST,,slot_average,,,
2020,10,150,15,,DAL D/ST,D/ST,,slot_average,,,
2020,10,151,16,00-0035624,N'Keal Harry,WR,158.0,model,69.64856720301671,106.56170523102446,75.9
2020,6,152,16,00-0031136,Chris Boswell,K,,slot_average,,,
2020,2,153,16,00-0035639,Parris Campbell,WR,174.0,model,64.36785110100594,101.00544459794929,14.7
2020,5,154,16,00-0033282,Curtis Samuel,WR,194.0,model,113.4982200917756,94.73823146618798,212.1
2020,1,155,16,00-0033862,Zane Gonzalez,K,,slot_average,,,
2020,3,156,16,00-0035849,Rodrigo Blankenship,K,,slot_average,,,
2020,4,157,16,00-0033787,Jake Elliott,K,,slot_average,,,
2020,9,158,16,00-0035710,Daniel Jones,QB,125.0,model,248.73286890256549,196.99553151818805,180.02
2020,8,159,16,00-0034353,Anthony Miller,WR,136.0,model,93.94284871433206,115.19848979151982,108.7
2020,7,160,16,00-0036322,Justin Jefferson,WR,121.0,adp_curve,121.93005666552966,121.93005666552966,274.2
2021,10,1,1,00-0033280,Christian McCaffrey,RB,1.0,model,204.5632604644494,322.89005120969244,127.5
2021,4,2,1,00-0032764,Derrick Henry,RB,4.0,model,228.57250139330708,257.60550737886814,193.3
2021,1,3,1,00-0033893,Dalvin Cook,RB,2.0,model,229.1050008479418,290.2477792942803,206.3
2021,2,4,1,00-0031381,Davante Adams,WR,6.0,model,213.2409018141179,295.8011151387753,344.3
2021,6,5,1,00-0033045,Ezekiel Elliott,RB,5.0,model,210.8271773303165,247.09704296834423,252.06
2021,7,6,1,00-0033906,Alvin Kamara,RB,3.0,model,267.45618706906845,271.1532742854208,234.7
2021,3,7,1,00-0034844,Saquon Barkley,RB,9.0,model,136.40647164136806,219.4164973611492,148.6
2021,9,8,1,00-0033293,Aaron Jones,RB,8.0,model,219.34813826257263,224.963235463456,229.0
2021,8,9,1,00-0030506,Travis Kelce,TE,7.0,model,233.9304759451391,278.69622855574255,262.8
2021,5,10,1,00-0034791,Nick Chubb,RB,12.0,model,223.44759973731377,205.8687304545965,215.3
2021,5,11,2,00-0033040,Tyreek Hill,WR,13.0,model,211.01740248221077,251.18274969381932,296.5
2021,8,12,2,00-0036223,Jonathan Taylor,RB,11.0,model,232.17334274915535,209.96634364135934,373.1
2021,9,13,2,00-0033699,Austin Ekeler,RB,10.0,model,189.6893734134726,214.45477105293207,343.8
2021,3,14,2,00-0036893,Najee Harris,RB,15.0,adp_curve,195.3602660440726,195.3602660440726,300.7
2021,7,15,2,00-0035640,DK Metcalf,WR,20.0,model,214.34976047606247,226.3236175838909,244.3
2021,6,16,2,00-0034837,Calvin Ridley,WR,19.0,model,217.68044626708632,229.28359286122966,71.1
2021,2,17,2,00-0031588,Stefon Diggs,WR,14.0,model,225.89140002233765,246.9062108587164,285.5
2021,1,18,2,00-0030564,DeAndre Hopkins,WR,16.0,model,222.20796395407095,239.2005326480157,147.2
2021,4,19,2,00-0031408,Mike Evans,WR,35.0,model,217.5277349173109,194.029944173447,262.5
2021,10,20,2,00-0036328,Antonio Gibson,RB,17.0,model,200.6805964444239,189.4659777014557,229.1
2021,10,21,3,00-0036322,Justin Jefferson,WR,23.0,model,247.01747563346717,218.25839387223698,330.4
2021,4,22,3,00-0033897,Joe Mixon,RB,21.0,model,185.64188279487703,179.5148315565458,287.9
2021,1,23,3,00-0033594,Chris Carson,RB,32.0,model,182.70821286596484,159.67869163263163,48.1
2021,2,24,3,00-0035831,James Robinson,RB,34.0,model,242.13070072249076,156.82370578604352,173.9
2021,6,25,3,00-0035659,Terry McLaurin,WR,28.0,model,194.8478122799941,206.9068592375718,213.5
2021,7,26,3,00-0035243,Miles Sanders,RB,38.0,model,196.6971831802464,151.58577432349412,117.2
2021,3,27,3,00-0035676,A.J. Brown,WR,24.0,model,217.6653115481693,215.80241189648612,180.9
2021,9,28,3,00-0035685,David Montgomery,RB,30.0,model,242.1663919594854,162.71799412866045,195.0
2021,8,29,3,00-0036360,Clyde Edwards-Helaire,RB,25.0,model,174.01103200842212,171.30403472699604,117.6
2021,5,30,3,00-0035700,Josh Jacobs,RB,36.0,model,219.16965496270035,154.13195353032486,226.0
2021,5,31,4,00-0030279,Keenan Allen,WR,27.0,model,216.0014623327893,209.00552201457157,257.8
2021,8,32,4,00-0031610,Darren Waller,TE,22.0,model,251.40840042735428,212.95458351828717,133.5
2021,9,33,4,00-0031428,Allen Robinson II,WR,31.0,model,227.73872698114923,201.03329891325225,87.0
2021,3,34,4,00-0030431,Robert Woods,WR,39.0,model,197.4242588429049,187.78527732114517,137.2
2021,7,35,4,00-0032211,Tyler Lockett,WR,47.0,model,209.3964590604085,177.0179865434505,241.4
2021,6,36,4,00-0036158,J.K. Dobbins,RB,,model,178.1581504176012,62.86875457023564,0.0
2021,2,37,4,00-0036275,D'Andre Swift,RB,37.0,model,177.5118362496803,152.8416579181732,208.9
2021,1,38,4,00-0033908,Cooper Kupp,WR,44.0,model,237.5519402676181,180.82421416712626,439.5
2021,4,39,4,00-0030035,Adam Thielen,WR,50.0,model,178.15889774582877,173.4473508986215,199.8
2021,10,40,4,00-0033288,George Kittle,TE,26.0,model,171.4198401957193,203.36406695114914,198.0
2021,10,41,5,00-0031544,Amari Cooper,WR,41.0,model,220.3919147240739,184.89933267130726,202.5
2021,4,42,5,00-0033873,Patrick Mahomes,QB,18.0,model,203.1247186829081,420.6200700401588,361.66
2021,1,43,5,00-0034681,Chase Edmonds,RB,62.0,model,117.34687553834358,128.53155620830023,143.3
2021,2,44,5,00-0027944,Julio Jones,WR,45.0,model,194.6570103259576,179.52737608083177,80.4
2021,6,45,5,00-0034857,Josh Allen,QB,29.0,model,245.60885703509456,366.1691724427806,402.58
2021,7,46,5,00-0036261,Brandon Aiyuk,WR,61.0,model,241.1535007845057,161.97229099476527,170.3
2021,3,47,5,00-0034753,Mark Andrews,TE,49.0,model,98.89572218839712,166.98220755286758,301.1
2021,9,48,5,00-0036970,Kyle Pitts,TE,46.0,adp_curve,170.60928619579093,170.60928619579093,176.6
2021,8,49,5,00-0033921,Chris Godwin,WR,42.0,model,254.5334040483032,183.50873848604223,242.4
2021,5,50,5,00-0035228,Kyler Murray,QB,40.0,model,241.858765802424,329.45364892220977,299.78000000000003
2021,5,51,6,00-0033857,JuJu Smith-Schuster,WR,68.0,model,210.6849072327608,155.70337246476984,34.8
2021,8,52,6,00-0035216,Diontae Johnson,WR,51.0,model,183.9736226151052,172.30460333438486,274.4
2021,9,53,6,00-0036358,CeeDee Lamb,WR,33.0,model,211.13140349776737,197.42544503674128,232.8
2021,3,54,6,00-0033932,Kenny Golladay,WR,73.0,model,143.85971215808826,151.60897012875606,89.10000000000001
2021,7,55,6,00-0031235,Odell Beckham Jr.,WR,65.0,model,116.18730118294138,158.30713138740538,87.5
2021,6,56,6,00-0034827,DJ Moore,WR,52.0,model,211.35638759712973,171.18404645153015,237.5
2021,2,57,6,00-0033077,Dak Prescott,QB,55.0,model,265.595241374566,293.0954684121791,320.56
2021,1,58,6,00-0032063,Mike Davis,RB,56.0,model,113.63383990011025,133.3247927345809,138.2
2021,4,59,6,00-0035311,Myles Gaskin,RB,48.0,model,214.7102030826886,140.58418662377215,173.6
2021,10,60,6,00-0036410,Tee Higgins,WR,64.0,model,223.8535022262659,159.20182940572656,219.1
2021,10,61,7,00-0034796,Lamar Jackson,QB,43.0,model,260.3945562697526,321.1967267656339,239.98
2021,4,62,7,00-0036407,Jerry Jeudy,WR,71.0,model,164.26963588060883,153.2120417184052,85.0
2021,1,63,7,00-0036997,Javonte Williams,RB,60.0,adp_curve,130.0757222132483,130.0757222132483,204.9
2021,2,64,7,00-0031260,Logan Thomas,TE,79.0,model,111.12989032412064,139.56177672525416,53.6
2021,6,65,7,00-0033923,Kareem Hunt,RB,57.0,model,198.88257513111324,132.49126931463465,110.0
2021,7,66,7,00-0035657,Damien Harris,RB,70.0,model,123.2220237092393,122.81632832405703,210.1
2021,3,67,7,00-0035664,Darrell Henderson Jr.,RB,59.0,model,63.18306402793242,130.86721721111385,163.4
2021,9,68,7,00-0036326,Chase Claypool,WR,67.0,model,208.95958610319155,156.55830463824933,166.6
