gsis_id,pfr_player_id,player_name,player_name_norm,position,hs_class,birth_date,draft_year,college,draft_team
00-0036999,SchwAn00,Anthony Schwartz,anthony schwartz,WR,2018,2000-09-05,2021,Auburn,CLE
00-0037011,McKiTr00,Tre' McKitty,tre mckitty,TE,2017,1999-01-12,2021,Georgia,LAC
00-0036924,CartMi03,Michael Carter,michael carter,RB,2017,1999-05-07,2021,North Carolina,NYJ
00-0036627,FitzDe00,Dez Fitzpatrick,dez fitzpatrick,WR,2016,1997-12-17,2021,Louisville,TEN
00-0036963,StxxAm00,Amon-Ra St. Brown,amon ra st brown,WR,2018,1999-10-24,2021,USC,DET
00-0036842,NwanKe00,Kene Nwangwu,kene nwangwu,RB,2016,1998-02-09,2021,Iowa St.,MIN
00-0036875,StevRh00,Rhamondre Stevenson,rhamondre stevenson,RB,2016,1998-02-23,2021,Oklahoma,NWE
00-0036628,BateJo00,John Bates,john bates,TE,2016,1997-11-06,2021,Boise St.,WAS
00-0036555,HubbCh01,Chuba Hubbard,chuba hubbard,RB,2017,1999-06-11,2021,Oklahoma St.,CAR
00-0036876,GranKy00,Kylen Granson,kylen granson,TE,2016,1998-03-27,2021,SMU,IND
00-0036877,DardJa00,Jaelon Darden,jaelon darden,WR,2017,1999-01-14,2021,North Texas,TAM
00-0036630,WallTy00,Tylan Wallace,tylan wallace,WR,2017,1999-05-13,2021,Oklahoma St.,BAL
00-0036929,BookIa00,Ian Book,ian book,QB,2016,1998-03-30,2021,Notre Dame,NOR
00-0036918,HarrJa03,Jacob Harris,jacob harris,WR,2015,1997-04-16,2021,Central Florida,LAR
00-0036887,FarrLu00,Luke Farrell,luke farrell,TE,2016,1997-10-14,2021,Ohio St.,JAX
00-0036556,JordBr00,Brevin Jordan,brevin jordan,TE,2018,2000-07-16,2021,Miami (FL),HOU
00-0036919,GainKe00,Kenneth Gainwell,kenneth gainwell,RB,2018,1999-03-14,2021,Memphis,PHI
00-0036635,SmitIh00,Ihmir Smith-Marsette,ihmir smith marsette,WR,2017,1999-08-29,2021,Iowa,MIN
00-0036637,GrayNo00,Noah Gray,noah gray,TE,2017,1999-04-30,2021,Duke,KAN
00-0036640,DaviZa00,Zach Davidson,zach davidson,TE,2016,1998-07-15,2021,Central Missouri St.,MIN
00-0036646,FehoSi00,Simi Fehoko,simi fehoko,WR,2016,1997-11-05,2021,Stanford,DAL
00-0036647,PoweCo00,Cornell Powell,cornell powell,WR,2016,1997-10-30,2021,Clemson,KAN
00-0036565,MasoBe00,Ben Mason,ben mason,RB,2017,1999-05-25,2021,Michigan,BAL
00-0036951,DarbFr00,Frank Darby,frank darby,WR,2016,1997-09-08,2021,Arizona St.,ATL
00-0036567,MitcEl00,Elijah Mitchell,elijah mitchell,RB,2017,1998-05-02,2021,Louisiana,SFO
00-0036569,BrigGa00,Gary Brightwell,gary brightwell,RB,2017,1998-02-28,2021,Arizona,NYG
00-0036650,RounLa00,Larry Rountree,larry rountree,RB,2017,1999-02-13,2021,Missouri,LAC
00-0036857,EvanCh02,Chris Evans,chris evans,RB,2016,1997-10-05,2021,Michigan,CIN
00-0036571,StevMa00,Marquez Stevenson,marquez stevenson,WR,2016,1998-03-26,2021,Houston,BUF
00-0036572,SmitSh03,Shi Smith,shi smith,WR,2017,1998-10-26,2021,South Carolina,CAR
00-0036652,McMaRa00,Racey McMath,racey mcmath,WR,2017,1999-06-14,2021,LSU,TEN
00-0036858,CampJa03,Jalen Camp,jalen camp,WR,2016,1998-07-10,2021,Georgia Tech,JAX
00-0036654,FeltDe00,Demetric Felton,demetric felton,RB,2016,1998-07-16,2021,UCLA,CLE
00-0036906,HerbKh00,Khalil Herbert,khalil herbert,RB,2016,1998-04-21,2021,Virginia Tech,CHI
00-0036879,EhliSa00,Sam Ehlinger,sam ehlinger,QB,2017,1998-09-30,2021,Texas,IND
00-0036657,WillSe00,Seth Williams,seth williams,WR,2018,2000-04-10,2021,Auburn,DEN
00-0036907,NewsDa00,Dazz Newsome,dazz newsome,WR,2017,1999-05-15,2021,North Carolina,CHI
00-0036482,StraMi03,Mike Strachan,mike strachan,WR,2015,1997-08-13,2021,Charleston (WV),IND
00-0036860,FunkJa00,Jake Funk,jake funk,RB,2016,1998-01-11,2021,Maryland,LAR
00-0036536,NixoTr01,Tre Nixon,tre nixon,WR,2016,1998-01-26,2021,Central Florida,NWE
00-0036578,DoakGe00,Gerrid Doaks,gerrid doaks,RB,2016,1998-06-09,2021,Cincinnati,MIA
00-0036862,SkowBe00,Ben Skowronek,ben skowronek,WR,2016,1997-06-27,2021,Notre Dame,LAR
00-0036939,BakeKa00,Kawaan Baker,kawaan baker,WR,2016,1998-08-24,2021,South Alabama,NOR
00-0036669,HillKy00,Kylin Hill,kylin hill,RB,2017,1998-08-18,2021,Mississippi St.,GNB
00-0036670,JeffJe00,Jermar Jefferson,jermar jefferson,RB,2018,2000-04-15,2021,Oregon St.,DET
00-0036671,MilnDa00,Dax Milne,dax milne,WR,2017,1999-06-23,2021,BYU,WAS
00-0037238,LondDr00,Drake London,drake london,WR,2019,2001-07-24,2022,USC,ATL
00-0037740,WilsGa00,Garrett Wilson,garrett wilson,WR,2019,2000-07-22,2022,Ohio St.,NYJ
00-0037239,OlavCh00,Chris Olave,chris olave,WR,2018,2000-06-27,2022,Ohio St.,NOR
00-0037240,WillJa11,Jameson Williams,jameson williams,WR,2019,2001-03-26,2022,Alabama,DET
00-0037741,DotsJa00,Jahan Dotson,jahan dotson,WR,2018,2000-03-22,2022,Penn St.,WAS
00-0037742,BurkTr00,Treylon Burks,treylon burks,WR,2019,2000-03-23,2022,Arkansas,TEN
00-0038102,PickKe00,Kenny Pickett,kenny pickett,QB,2017,1998-06-06,2022,Pittsburgh,PIT
00-0038124,WatsCh00,Christian Watson,christian watson,WR,2017,1999-05-12,2022,North Dakota St.,GNB
00-0038120,HallBr03,Breece Hall,breece hall,RB,2019,2001-05-31,2022,Iowa St.,NYJ
00-0038134,WalkKe00,Kenneth Walker III,kenneth walker,RB,2019,2000-10-20,2022,Michigan St.,SEA
00-0038117,RobiWa01,Wan'Dale Robinson,wan dale robinson,WR,2019,2001-01-05,2022,Kentucky,NYG
00-0037614,MetcJo00,John Metchie,john metchie,WR,2019,2000-07-18,2022,Alabama,HOU
00-0038104,ThorTy00,Tyquan Thornton,tyquan thornton,WR,2018,2000-08-07,2022,Baylor,NWE
00-0037247,PickGe00,George Pickens,george pickens,WR,2019,2001-03-04,2022,Georgia,PIT
00-0037664,PierAl00,Alec Pierce,alec pierce,WR,2018,2000-05-02,2022,Cincinnati,IND
00-0038090,MoorSk01,Skyy Moore,skyy moore,WR,2018,2000-09-10,2022,Western Michigan,KAN
00-0037744,McBrTr01,Trey McBride,trey mcbride,TE,2018,1999-11-22,2022,Colorado St.,ARI
00-0037248,CookJa01,James Cook,james cook,RB,2018,1999-09-25,2022,Georgia,BUF
00-0037745,JoneVe00,Velus Jones Jr.,velus jones,WR,2016,1997-05-11,2022,Tennessee,CHI
00-0037755,WoodJe01,Jelani Woods,jelani woods,TE,2017,1998-10-09,2022,Virginia,IND
00-0038122,RiddDe00,Desmond Ridder,desmond ridder,QB,2017,1999-08-31,2022,Cincinnati,ATL
00-0037252,DulcGr00,Greg Dulcich,greg dulcich,TE,2018,2000-03-26,2022,UCLA,DEN
00-0038128,WillMa12,Malik Willis,malik willis,QB,2017,1999-05-25,2022,Liberty,TEN
00-0037666,TolbJa00,Jalen Tolbert,jalen tolbert,WR,2017,1999-02-27,2022,South Alabama,DAL
00-0037256,WhitRa01,Rachaad White,rachaad white,RB,2017,1999-01-12,2022,Arizona St.,TAM
00-0037827,DaviTy03,Tyrion Davis-Price,tyrion davis price,RB,2019,2000-10-23,2022,LSU,SFO
00-0038132,CorrMa00,Matt Corral,matt corral,QB,2018,1999-01-31,2022,Mississippi,CAR
00-0037746,RobiBr01,Brian Robinson Jr.,brian robinson,RB,2017,1999-03-22,2022,Alabama,WAS
00-0037257,BellDa02,David Bell,david bell,WR,2019,2000-12-14,2022,Purdue,CLE
00-0037805,RuckJe00,Jeremy Ruckert,jeremy ruckert,TE,2018,2000-08-11,2022,Ohio St.,NYJ
00-0037828,GrayDa02,Danny Gray,danny gray,WR,2018,1999-04-01,2022,SMU,SFO
00-0038129,OttoCa00,Cade Otton,cade otton,TE,2017,1999-04-15,2022,Washington,TAM
00-0037258,PierDa01,Dameon Pierce,dameon pierce,RB,2018,2000-02-19,2022,Florida,HOU
00-0038115,BellDa00,Daniel Bellinger,daniel bellinger,TE,2018,2000-09-22,2022,San Diego St.,NYG
00-0038040,WhitZa01,Zamir White,zamir white,RB,2018,1999-09-18,2022,Georgia,LVR
00-0038045,SpilIs00,Isaiah Spiller,isaiah spiller,RB,2019,2001-08-09,2022,Texas A&M,LAC
00-0038092,EzukEr00,Erik Ezukanma,erik ezukanma,WR,2018,2000-01-25,2022,Texas Tech,MIA
00-0038098,StroPi00,Pierre Strong,pierre strong,RB,2016,1998-12-10,2022,South Dakota St.,NWE
00-0038046,KolaCh00,Charlie Kolar,charlie kolar,TE,2017,1999-02-10,2022,Iowa St.,BAL
00-0038041,FergJa00,Jake Ferguson,jake ferguson,TE,2017,1999-01-18,2022,Wisconsin,DAL
00-0037617,HaskHa00,Hassan Haskins,hassan haskins,RB,2018,1999-11-26,2022,Michigan,TEN
00-0037816,DoubRo00,Romeo Doubs,romeo doubs,WR,2018,2000-04-13,2022,Nevada,GNB
00-0038108,ZappBa00,Bailey Zappe,bailey zappe,QB,2017,1999-04-26,2022,Western Kentucky,NWE
00-0037837,AustCa00,Calvin Austin III,calvin austin,WR,2017,1999-03-24,2022,Memphis,PIT
00-0037838,LikeIs00,Isaiah Likely,isaiah likely,TE,2018,2000-04-18,2022,Coastal Carolina,BAL
00-0037809,OkonCh00,Chig Okonkwo,chig okonkwo,TE,2017,1999-09-08,2022,Maryland,TEN
00-0037077,HoweSa00,Sam Howell,sam howell,QB,2019,2000-11-16,2022,North Carolina,WAS
00-0037261,ShakKh00,Khalil Shakir,khalil shakir,WR,2018,2000-02-03,2022,Boise St.,BUF
00-0037078,TurnCo00,Cole Turner,cole turner,TE,2018,2000-03-16,2022,Nevada,WAS
00-0037263,AllgTy00,Tyler Allgeier,tyler allgeier,RB,2018,2000-04-15,2022,BYU,ATL
00-0037265,ConnSn00,Snoop Conner,snoop conner,RB,2019,2000-08-01,2022,Mississippi,JAX
00-0037267,FordJe00,Jerome Ford,jerome ford,RB,2018,1999-09-12,2022,Cincinnati,CLE
00-0037272,WashMo00,Montrell Washington,montrell washington,WR,2017,1999-03-14,2022,Samford,DEN
00-0037273,PhilKy01,Kyle Philips,kyle philips,WR,2018,1999-06-17,2022,UCLA,TEN
00-0037840,WillKy02,Kyren Williams,kyren williams,RB,2019,2000-08-26,2022,Notre Dame,LAR
00-0037276,ChanTy01,Ty Chandler,ty chandler,RB,2017,1998-05-12,2022,North Carolina,MIN
00-0037277,QuitTe00,Teagan Quitoriano,teagan quitoriano,TE,2018,2000-03-15,2022,Oregon St.,HOU
00-0037282,MitcJa00,James Mitchell,james mitchell,TE,2018,1999-08-11,2022,Virginia Tech,DET
00-0037286,HarrKe01,Kevin Harris,kevin harris,RB,2019,2000-11-17,2022,South Carolina,NWE
00-0037291,NailJa00,Jalen Nailor,jalen nailor,WR,2018,1999-03-02,2022,Michigan St.,MIN
00-0037292,OgleAn00,Andrew Ogletree,andrew ogletree,TE,2016,1998-07-28,2022,Youngstown St.,IND
00-0037085,BadiTy00,Tyler Badie,tyler badie,RB,2018,1999-02-07,2022,Missouri,BAL
00-0037086,CalcGr00,Grant Calcaterra,grant calcaterra,TE,2017,1998-12-04,2022,SMU,PHI
00-0037299,IngrKe01,Keaontay Ingram,keaontay ingram,RB,2018,1999-10-26,2022,USC,ARI
00-0037300,WoodMi00,Michael Woods II,michael woods,WR,2018,2000-03-19,2022,Oklahoma,CLE
00-0037087,EbneTr00,Trestan Ebner,trestan ebner,RB,2017,1999-01-02,2022,Baylor,CHI
00-0037304,HeywCo00,Connor Heyward,connor heyward,TE,2017,1999-01-22,2022,Michigan St.,PIT
00-0037306,FitzJo00,John FitzPatrick,john fitzpatrick,TE,2018,2000-03-09,2022,Georgia,ATL
00-0037311,KiefKo00,Ko Kieft,ko kieft,TE,2016,1998-01-20,2022,Minnesota,TAM
00-0037317,MuseNi00,Nick Muse,nick muse,TE,2016,1998-11-25,2022,South Carolina,MIN
00-0037091,MeltBo00,Bo Melton,bo melton,WR,2017,1999-05-18,2022,Rutgers,SEA
00-0037093,YounDa02,Dareke Young,dareke young,WR,2017,1999-06-04,2022,Lenoir-Rhyne,SEA
00-0037324,OladCh00,Chris Oladokun,chris oladokun,QB,2016,1997-09-03,2022,South Dakota St.,PIT
00-0037327,ThomSk00,Skylar Thompson,skylar thompson,QB,2016,1997-06-04,2022,Kansas St.,MIA
00-0037329,BrowBr06,Brittain Brown,brittain brown,RB,2016,1997-10-10,2022,UCLA,LVR
00-0037197,PachIs00,Isiah Pacheco,isiah pacheco,RB,2018,1999-03-02,2022,Rutgers,KAN
00-0037098,TourSa00,Samori Toure,samori toure,WR,2016,1998-03-24,2022,Nebraska,GNB
00-0037331,HorvZa00,Zander Horvath,zander horvath,RB,2016,1998-12-10,2022,Purdue,LAC
00-0037834,PurdBr00,Brock Purdy,brock purdy,QB,2018,1999-12-27,2022,Iowa St.,SFO
00-0039150,YounBr01,Bryce Young,bryce young,QB,2020,2001-07-25,2023,Alabama,CAR
00-0039163,StroCJ00,C.J. Stroud,c j stroud,QB,2020,2001-10-03,2023,Ohio St.,HOU
00-0039164,RichAn03,Anthony Richardson,anthony richardson,QB,2020,2002-05-22,2023,Florida,IND
00-0038542,RobiBi01,Bijan Robinson,bijan robinson,RB,2020,2002-01-30,2023,Texas,ATL
00-0039139,GibbJa01,Jahmyr Gibbs,jahmyr gibbs,RB,2020,2002-03-20,2023,Alabama,DET
00-0038543,SmitJa06,Jaxon Smith-Njigba,jaxon smith njigba,WR,2020,2002-02-14,2023,Ohio St.,SEA
00-0038544,JohnQu02,Quentin Johnston,quentin johnston,WR,2020,2001-09-06,2023,TCU,LAC
00-0039064,FlowZa00,Zay Flowers,zay flowers,WR,2019,2000-09-11,2023,Boston Col.,BAL
00-0038994,AddiJo00,Jordan Addison,jordan addison,WR,2020,2002-01-27,2023,USC,MIN
00-0038933,KincDa00,Dalton Kincaid,dalton kincaid,TE,2017,1999-10-18,2023,Utah,BUF
00-0039152,LeviWi00,Will Levis,will levis,QB,2018,1999-06-27,2023,Kentucky,TEN
00-0039065,LaPoSa01,Sam LaPorta,sam laporta,TE,2019,2001-01-12,2023,Iowa,DET
00-0039066,MayeMi00,Michael Mayer,michael mayer,TE,2020,2001-07-06,2023,Notre Dame,LVR
00-0039062,MingJo00,Jonathan Mingo,jonathan mingo,WR,2019,2001-04-20,2023,Mississippi,CAR
00-0039144,MusgLu00,Luke Musgrave,luke musgrave,TE,2019,2000-09-02,2023,Oregon St.,GNB
00-0039146,ReedJa03,Jayden Reed,jayden reed,WR,2018,2000-04-28,2023,Michigan St.,GNB
00-0039165,CharZa00,Zach Charbonnet,zach charbonnet,RB,2019,2001-01-08,2023,UCLA,SEA
00-0039067,RiceRa01,Rashee Rice,rashee rice,WR,2019,2000-04-22,2023,SMU,KAN
00-0038547,SchoLu00,Luke Schoonmaker,luke schoonmaker,TE,2018,1998-09-28,2023,Michigan,DAL
00-0038935,StraBr00,Brenton Strange,brenton strange,TE,2019,2000-12-27,2023,Penn St.,JAX
00-0038976,MimsMa00,Marvin Mims,marvin mims,WR,2020,2002-03-19,2023,Oklahoma,DEN
00-0038550,HookHe00,Hendon Hooker,hendon hooker,QB,2017,1998-01-13,2023,Tennessee,DET
00-0038977,DellNa00,Tank Dell,tank dell,WR,2017,1999-10-29,2023,Houston,HOU
00-0038551,MillKe01,Kendre Miller,kendre miller,RB,2020,2002-06-11,2023,TCU,NOR
00-0038938,HyatJa00,Jalin Hyatt,jalin hyatt,WR,2020,2001-09-25,2023,Tennessee,NYG
00-0038979,TillCe01,Cedric Tillman,cedric tillman,WR,2018,2000-04-19,2023,Tennessee,CLE
00-0038996,KrafTu00,Tucker Kraft,tucker kraft,TE,2018,2000-11-03,2023,South Dakota St.,GNB
00-0038997,DownJo00,Josh Downs,josh downs,WR,2020,2001-08-12,2023,North Carolina,IND
00-0039032,SpeaTy00,Tyjae Spears,tyjae spears,RB,2019,2001-06-15,2023,Tulane,TEN
00-0039040,AchaDe00,De'Von Achane,de von achane,RB,2020,2001-10-13,2023,Texas A&M,MIA
00-0038555,BigsTa00,Tank Bigsby,tank bigsby,RB,2020,2001-08-30,2023,Auburn,JAX
00-0038558,WashDa03,Darnell Washington,darnell washington,TE,2020,2001-08-17,2023,Georgia,PIT
00-0038559,WilsMi02,Michael Wilson,michael wilson,WR,2018,2000-02-23,2023,Stanford,ARI
00-0038563,TuckTr00,Tre Tucker,tre tucker,WR,2019,2001-03-08,2023,Cincinnati,LVR
00-0038564,LatuCa01,Cameron Latu,cameron latu,TE,2018,2000-02-24,2023,Alabama,SFO
00-0039021,JohnRo07,Roschon Johnson,roschon johnson,RB,2019,2001-01-31,2023,Texas,CHI
00-0038573,DaviDe02,Derius Davis,derius davis,WR,2018,2000-09-11,2023,TCU,LAC
00-0038998,HaenJa00,Jake Haener,jake haener,QB,2017,1999-03-10,2023,Fresno St.,NOR
00-0039107,BennSt00,Stetson Bennett,stetson bennett,QB,2015,1997-10-28,2023,Georgia,LAR
00-0038576,JoneCh11,Charlie Jones,charlie jones,WR,2017,1998-10-29,2023,Purdue,CIN
00-0038941,ScotTy00,Tyler Scott,tyler scott,WR,2020,2001-10-12,2023,Cincinnati,CHI
00-0038579,OConAi00,Aidan O'Connell,aidan o connell,QB,2016,1998-09-01,2023,Purdue,LVR
00-0038582,TuneCl00,Clayton Tune,clayton tune,QB,2018,1999-03-23,2023,Houston,ARI
00-0038583,ThomDo02,Dorian Thompson-Robinson,dorian thompson robinson,QB,2018,1999-11-14,2023,UCLA,CLE
00-0038389,AbanIs00,Israel Abanikanda,israel abanikanda,RB,2020,2002-10-05,2023,Pittsburgh,NYJ
00-0038589,WhylJo01,Josh Whyle,josh whyle,TE,2018,1999-09-08,2023,Cincinnati,TEN
00-0038391,ClifSe00,Sean Clifford,sean clifford,QB,2017,1998-07-14,2023,Penn St.,GNB
00-0038590,ShorJu00,Justin Shorter,justin shorter,WR,2018,2000-04-17,2023,Florida,BUF
00-0038393,WickDo00,Dontayvion Wicks,dontayvion wicks,WR,2019,2001-06-16,2023,Virginia,GNB
00-0038394,MallWi00,Will Mallory,will mallory,TE,2018,1999-06-22,2023,Miami (FL),IND
00-0038597,BrowCh10,Chase Brown,chase brown,RB,2018,2000-03-21,2023,Illinois,CIN
00-0038598,HallJa00,Jaren Hall,jaren hall,QB,2016,1998-03-24,2023,BYU,MIN
00-0039050,DurhPa00,Payne Durham,payne durham,TE,2018,2000-06-15,2023,Purdue,TAM
00-0038396,GrayEr01,Eric Gray,eric gray,RB,2019,1999-11-04,2023,Oklahoma,NYG
00-0039074,AlleDa02,Davis Allen,davis allen,TE,2019,2001-02-03,2023,Clemson,LAR
00-0038397,HullEv00,Evan Hull,evan hull,RB,2019,2000-10-26,2023,Northwestern,IND
00-0039075,NacuPu00,Puka Nacua,puka nacua,WR,2019,2001-05-29,2023,BYU,LAR
00-0038606,WashPa01,Parker Washington,parker washington,WR,2020,2002-03-21,2023,Penn St.,JAX
00-0038608,BoutKa00,Kayshon Boutte,kayshon boutte,WR,2020,2002-05-07,2023,LSU,NWE
00-0038400,McKeTa01,Tanner McKee,tanner mckee,QB,2018,2000-04-27,2023,Stanford,PHI
00-0039052,PalmTr00,Trey Palmer,trey palmer,WR,2019,2001-04-02,2023,Nebraska,TAM
00-0038611,RodrCh00,Chris Rodriguez,chris rodriguez,RB,2018,1999-09-26,2023,Kentucky,WAS
00-0038612,PerrAT00,A.T. Perry,a t perry,WR,2018,1999-10-26,2023,Wake Forest,NOR
00-0039041,HiggEl00,Elijah Higgins,elijah higgins,WR,2019,2000-10-27,2023,Stanford,MIA
00-0038618,HutcXa00,Xavier Hutchinson,xavier hutchinson,WR,2018,2000-06-01,2023,Iowa St.,HOU
00-0038619,IosiAn00,Andrei Iosivas,andrei iosivas,WR,2017,1999-10-15,2023,Princeton,CIN
00-0038621,DougDe00,DeMario Douglas,demario douglas,WR,2018,2000-12-08,2023,Liberty,NWE
00-0038622,VaugDe00,Deuce Vaughn,deuce vaughn,RB,2020,2001-11-02,2023,Kansas St.,DAL
00-0039136,EvanZa00,Zach Evans,zach evans,RB,2020,2001-05-30,2023,Mississippi,LAR
00-0038627,GreeAn00,Antoine Green,antoine green,WR,2018,1999-11-15,2023,North Carolina,DET
00-0038406,KuntZa00,Zack Kuntz,zack kuntz,TE,2018,1999-06-09,2023,Old Dominion,NYJ
00-0039046,McBrDe00,DeWayne McBride,dewayne mcbride,RB,2020,2001-07-08,2023,Ala-Birmingham,MIN
00-0038632,DoweCo00,Colton Dowell,colton dowell,WR,2017,1999-04-19,2023,UT Martin,TEN
00-0038409,NichLe00,Lew Nichols,lew nichols,RB,2019,2001-08-16,2023,Central Michigan,GNB
00-0038636,McInKe00,Kenny McIntosh,kenny mcintosh,RB,2019,2000-03-03,2023,Georgia,SEA
00-0038637,DuggMa00,Max Duggan,max duggan,QB,2019,2001-03-12,2023,TCU,LAC
00-0038640,BrooJa03,Jalen Brooks,jalen brooks,WR,2018,2000-05-07,2023,South Carolina,DAL
00-0038643,WillBr06,Brayden Willis,brayden willis,TE,2018,1999-11-11,2023,Oklahoma,SFO
00-0038647,BellRo01,Ronnie Bell,ronnie bell,WR,2018,2000-01-28,2023,Michigan,SFO
00-0038507,DuboGr00,Grant Dubose,grant dubose,WR,2019,2001-06-20,2023,Charlotte,GNB
00-0039918,WillCa03,Caleb Williams,caleb williams,QB,2021,2001-11-18,2024,USC,CHI
00-0039910,DaniJa02,Jayden Daniels,jayden daniels,QB,2019,2000-12-18,2024,LSU,WAS
00-0039851,MayeDr00,Drake Maye,drake maye,QB,2021,2002-08-30,2024,North Carolina,NWE
00-0039849,HarrMa09,Marvin Harrison Jr.,marvin harrison,WR,2021,2002-08-11,2024,Ohio St.,ARI
00-0039337,NabeMa00,Malik Nabers,malik nabers,WR,2021,2003-07-28,2024,LSU,NYG
00-0039917,PeniMi00,Michael Penix,michael penix,QB,2018,2000-05-08,2024,Washington,ATL
00-0039919,OdunRo00,Rome Odunze,rome odunze,WR,2020,2002-04-03,2024,Washington,CHI
00-0039923,McCaJJ00,J.J. McCarthy,j j mccarthy,QB,2021,2003-01-20,2024,Michigan,MIN
00-0039732,NixxBo00,Bo Nix,bo nix,QB,2019,2000-02-25,2024,Oregon,DEN
00-0039338,BoweBr01,Brock Bowers,brock bowers,TE,2021,2002-12-13,2024,Georgia,LVR
00-0039893,ThomBr06,Brian Thomas,brian thomas,WR,2021,2002-10-08,2024,LSU,JAX
00-0039894,WortXa00,Xavier Worthy,xavier worthy,WR,2021,2003-04-27,2024,Texas,KAN
00-0039916,PearRi00,Ricky Pearsall,ricky pearsall,WR,2019,2000-09-09,2024,Florida,SFO
00-0039342,LegeXa00,Xavier Legette,xavier legette,WR,2019,2001-01-29,2024,South Carolina,CAR
00-0039901,ColeKe02,Keon Coleman,keon coleman,WR,2021,2003-05-17,2024,Florida St.,BUF
00-0039915,McCoLa00,Ladd McConkey,ladd mcconkey,WR,2020,2001-11-11,2024,Georgia,LAC
00-0039907,PolkJa00,Ja'Lynn Polk,ja lynn polk,WR,2020,2001-04-11,2024,Washington,NWE
00-0039344,BrooJo02,Jonathon Brooks,jonathon brooks,RB,2021,2003-07-21,2024,Texas,CAR
00-0039890,MitcAd00,Adonai Mitchell,adonai mitchell,WR,2020,2002-10-08,2024,Texas,IND
00-0039912,SinnBe00,Ben Sinnott,ben sinnott,TE,2020,2002-06-14,2024,Kansas St.,WAS
00-0039920,CorlMa00,Malachi Corley,malachi corley,WR,2020,2002-03-21,2024,Western Kentucky,NYJ
00-0039921,BensTr01,Trey Benson,trey benson,RB,2020,2002-07-23,2024,Florida St.,ARI
00-0039810,BurtJe01,Jermaine Burton,jermaine burton,WR,2020,2001-06-28,2024,Alabama,CIN
00-0039737,ReimTi00,Tip Reiman,tip reiman,TE,2019,2001-09-17,2024,Illinois,ARI
00-0039738,CoruBl00,Blake Corum,blake corum,RB,2020,2000-11-25,2024,Michigan,LAR
00-0039739,WilsRo02,Roman Wilson,roman wilson,WR,2020,2001-06-19,2024,Michigan,PIT
00-0039811,LloyMa00,MarShawn Lloyd,marshawn lloyd,RB,2020,2001-01-05,2024,USC,GNB
00-0039855,McMiJa01,Jalen McMillan,jalen mcmillan,WR,2020,2001-12-07,2024,Washington,TAM
00-0039355,McCaLu00,Luke McCaffrey,luke mccaffrey,WR,2019,2001-04-02,2024,Rice,WAS
00-0039356,SandJa01,Ja'Tavion Sanders,ja tavion sanders,TE,2021,2003-03-27,2024,Texas,CAR
00-0039868,FranTr00,Troy Franklin,troy franklin,WR,2021,2003-02-06,2024,Oregon,DEN
00-0039847,JohnTh00,Theo Johnson,theo johnson,TE,2020,2001-02-26,2024,Penn St.,NYG
00-0039853,BakeJa00,Javon Baker,javon baker,WR,2020,2002-02-18,2024,Central Florida,NWE
00-0039792,WalkDe01,Devontez Walker,devontez walker,WR,2019,2001-06-19,2024,North Carolina,BAL
00-0039814,AllxEr00,Erick All,erick all,TE,2019,2000-09-13,2024,Iowa,CIN
00-0039874,WrigJa04,Jaylen Wright,jaylen wright,RB,2021,2003-04-01,2024,Tennessee,MIA
00-0039793,BarnAJ00,AJ Barner,aj barner,TE,2020,2002-05-03,2024,Michigan,SEA
00-0039359,StovCa00,Cade Stover,cade stover,TE,2018,2000-06-12,2024,Ohio St.,HOU
00-0039361,IrviBu00,Bucky Irving,bucky irving,RB,2021,2002-08-19,2024,Oregon,TAM
00-0039746,ShipWi00,Will Shipley,will shipley,RB,2021,2002-08-29,2024,Clemson,PHI
00-0039875,DaviRa04,Ray Davis,ray davis,RB,2019,1999-11-20,2024,Kentucky,BUF
00-0039363,GuerIs00,Isaac Guerendo,isaac guerendo,RB,2018,2000-06-28,2024,Louisville,SFO
00-0039824,WileJa00,Jared Wiley,jared wiley,TE,2019,2000-11-02,2024,TCU,KAN
00-0039794,AlleBr05,Braelon Allen,braelon allen,RB,2022,2004-01-20,2024,Wisconsin,NYJ
00-0039365,CowiJa00,Jacob Cowing,jacob cowing,WR,2019,2001-02-04,2024,Arizona,SFO
00-0039816,GoulAn00,Anthony Gould,anthony gould,WR,2019,2001-04-06,2024,Oregon St.,IND
00-0039373,EstiAu00,Audric Estime,audric estime,RB,2021,2003-09-06,2024,Notre Dame,DEN
00-0039376,RattSp00,Spencer Rattler,spencer rattler,QB,2019,2000-09-28,2024,South Carolina,NOR
00-0039747,SmitAi00,Ainias Smith,ainias smith,WR,2019,2001-05-31,2024,Texas A&M,PHI
00-0039379,ThraJa01,Jamari Thrash,jamari thrash,WR,2019,2000-12-19,2024,Louisville,CLE
00-0039796,AlixRa00,Rasheen Ali,rasheen ali,RB,2019,2001-02-16,2024,Marshall,BAL
00-0039384,TracTy00,Tyrone Tracy Jr.,tyrone tracy,RB,2018,1999-11-23,2024,Purdue,NYG
00-0039385,RobiKe03,Keilan Robinson,keilan robinson,RB,2019,2000-02-16,2024,Texas,JAX
00-0039386,MeanBu00,Bub Means,bub means,WR,2019,2001-01-10,2024,Pittsburgh,NOR
00-0039797,TravJo00,Jordan Travis,jordan travis,QB,2018,2000-05-02,2024,Florida St.,NYJ
