gsis_id,player_name,player_name_norm,position,season,team,ppr,games,carries,targets,receptions,rushing_yards,receiving_yards,passing_yards,rushing_tds,receiving_tds,passing_tds,interceptions,fumbles_lost,touches,ppr_per_game,target_season,ppr_next,passing_yards_next,passing_tds_next,interceptions_next,carries_next,rushing_yards_next,rushing_tds_next,targets_next,receptions_next,receiving_yards_next,receiving_tds_next,fumbles_lost_next,games_next,sos_opp_win_pct,games_scheduled,off_pass_yards,off_rush_yards,off_pass_rate_proxy,def_epa_per_play,def_pass_epa,def_rush_epa,off_epa_per_play,off_pass_epa,off_rush_epa,ol_sack_rate,ol_qb_hit_rate,opp_def_epa_faced,opp_def_pass_epa_faced,opp_def_rush_epa_faced,next_opp_def_epa_faced,next_opp_def_pass_epa_faced,next_opp_def_rush_epa_faced,off_snap_pct,off_snaps,snap_games,depth_rank,ngs_ryoe,ngs_ryoe_per_att,ngs_rush_efficiency,ngs_avg_separation,ngs_avg_cushion,ngs_yac_oe,ngs_avg_ttt,ngs_cpoe,ngs_aggressiveness,age,lag1_ppr,lag2_ppr,delta_ppr,lag1_touches,delta_touches,ppr_trail3_mean,career_seasons,team_changed,lag1_ol_sack_rate,delta_ol_sack_rate,lag1_off_snap_pct,delta_off_snap_pct,baseline_last_ppr,baseline_trail3_ppr,adp_log_rank,adp_pos_rank,adp_rank,team_targets,team_carries,team_touches,target_share,carry_share,touch_share,pos_target_share,pos_carry_share,pos_touch_share,predicted_ppr_next,predictive_q25,predictive_q75,ppr_low,ppr_high
00-0020531,Drew Brees,drew brees,QB,2005,LAC,209.94,16,21,0,0,49,0,3576,1,0,24,15,5,21.0,13.12125,2006,260.16,4424.0,26.0,11.0,41.0,32.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.55859375,16,3738.0,2068.0,0.530241935483871,-0.02293764351872192,0.06354187426884131,-0.1728052895275357,0.08899544987663498,0.11883626458709971,0.05207057621179522,0.050933786078098474,0.0,-0.016301183753796432,0.03694839121806451,-0.09175382063884659,-0.0013461342331691959,0.058000584292745815,-0.08507967406840278,,,,1.0,,,,,,,,,,26.628336755646817,243.66,111.82,-33.72,54.0,-33.0,188.47333333333333,5,0.0,0.03875968992248062,0.012174096155617854,,,209.94,188.47333333333333,5.521460917862246,,250.0,92,30,122.0,0.0,0.7,0.1721311475409836,,0.9545454545454546,0.9545454545454546,243.80057479095035,205.7781703285948,261.10829614836797,97.30645822947758,308.6866721239158
00-0020531,Drew Brees,drew brees,QB,2006,NO,260.16,16,41,0,0,32,0,4424,0,0,26,11,3,41.0,16.26,2007,259.32,4428.0,28.0,18.0,24.0,52.0,1.0,2.0,2.0,10.0,0.0,4.0,16.0,0.4609375,16,4632.0,1758.0,0.5522813688212928,-0.030826179073315252,-0.0061130894655213675,-0.06650852516498632,0.07424860514408266,0.16027015895561408,-0.048887866267030865,0.03610675039246468,0.08634222919937205,-0.025566003298024078,0.03372055852670859,-0.10543671576291463,-0.0199096895239907,0.02800660539754968,-0.08221728271039368,,,,1.0,,,,,,,,,,27.627652292950035,209.94,243.66,50.22000000000003,21.0,20.0,237.92,6,1.0,0.050933786078098474,-0.014827035685633795,,,260.16,237.92,5.521460917862246,,250.0,0,41,41.0,,1.0,1.0,,1.0,1.0,258.68316359652533,222.32252741053452,259.1747845330473,147.00789864229537,308.0907320745403
00-0020531,Drew Brees,drew brees,QB,2007,NO,259.32,16,24,2,2,52,10,4428,1,0,28,18,4,26.0,16.2075,2008,302.66,5069.0,34.0,17.0,22.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.48046875,16,4428.0,1461.0,0.6267942583732058,0.005813487365557851,0.10576876226792853,-0.14736472612119203,0.013877202787406163,0.0702612571395499,-0.08881189101973647,0.021337126600284494,0.051209103840682786,-0.03833624937043685,0.007297375742771837,-0.10370370956803561,-0.03216017064862867,0.015007667264402443,-0.10109088726365001,,,,1.0,,,,,,,,,,28.62696783025325,260.16,209.94,-0.8400000000000318,41.0,-15.0,243.14000000000001,7,0.0,0.03610675039246468,-0.014769623792180185,,,259.32,243.14000000000001,5.521460917862246,,250.0,2,24,26.0,1.0,1.0,1.0,1.0,1.0,1.0,279.10614756521204,176.99151477906955,302.9234135095527,87.13829817839807,345.3375182012189
00-0020531,Drew Brees,drew brees,QB,2008,NO,302.66,16,22,0,0,-1,0,5069,0,0,34,17,1,22.0,18.91625,2009,293.42,4388.0,34.0,11.0,22.0,33.0,2.0,1.0,1.0,-4.0,0.0,6.0,15.0,0.49609375,16,5069.0,1594.0,0.6150870406189555,0.041704217767077965,0.09249921779798964,-0.03230093778035076,0.11657199317151354,0.2108844236744105,-0.04774554038508016,0.019230769230769232,0.07248520710059171,0.005625515135583646,0.04076369272584729,-0.04304923506838421,-0.015015634190829128,0.020334334753584107,-0.06407445405896918,,,,1.0,,,,,,,,,,29.6290212183436,259.32,260.16,43.34000000000003,26.0,-4.0,274.0466666666667,8,0.0,0.021337126600284494,-0.002106357369515262,,,302.66,274.0466666666667,5.521460917862246,,250.0,0,22,22.0,,1.0,1.0,,1.0,1.0,277.74308366739984,172.4032383632935,293.42302927242565,83.88556645517166,334.4599757479839
00-0020531,Drew Brees,drew brees,QB,2009,NO,293.42,15,22,1,1,33,-4,4388,2,0,34,11,6,23.0,19.561333333333334,2010,270.2,4620.0,33.0,22.0,18.0,-3.0,0.0,1.0,1.0,7.0,0.0,2.0,16.0,0.42578125,16,4490.0,2115.0,0.5380811078140455,-0.04929579989965449,-0.09795944472266732,0.025391808461804038,0.1170684928379864,0.22926731847463422,-0.02844701464709837,0.03535353535353535,0.07912457912457913,-0.007949350660605934,0.03668103646409774,-0.07255106886612656,-0.01940093300958601,0.029773435004344276,-0.09231315504599565,,,,1.0,,,,,,,,,,30.628336755646817,302.66,259.32,-9.240000000000009,22.0,1.0,285.1333333333334,9,0.0,0.019230769230769232,0.01612276612276612,,,293.42,285.1333333333334,5.521460917862246,,250.0,1,22,23.0,1.0,1.0,1.0,1.0,1.0,1.0,270.24781279246304,262.9507774516022,288.6170572277884,161.6723921475728,345.3430629560262
00-0020531,Drew Brees,drew brees,QB,2010,NO,270.2,16,18,1,1,-3,7,4620,0,0,33,22,2,19.0,16.8875,2011,394.0,5535.0,46.0,14.0,21.0,86.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,0.46875,16,4636.0,1519.0,0.6349663784822286,-0.04361870670500989,0.017821464780515748,-0.13171870322415513,0.039127542804401165,0.12110911268297272,-0.1167467487247229,0.0364656381486676,0.08835904628330996,-0.023713945966198566,0.033953413363515136,-0.1107450512382559,-0.02075180695163676,0.030648454514360084,-0.0992377904822542,,,,1.0,,,,,,,,,,31.627652292950035,293.42,302.66,-23.220000000000027,23.0,-4.0,288.76000000000005,10,0.0,0.03535353535353535,0.0011121027951322485,,,270.2,288.76000000000005,5.521460917862246,,250.0,46,158,191.0,0.021739130434782608,0.11392405063291139,0.09947643979057591,1.0,0.9,0.9047619047619048,322.43702776036656,252.22335871874967,364.42470095856055,170.75922118766334,434.69425389799056
00-0020531,Drew Brees,drew brees,QB,2011,NO,394.0,16,21,0,0,86,0,5535,1,0,46,14,1,21.0,24.625,2012,345.58,5177.0,43.0,19.0,15.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,0.44140625,16,5564.0,2140.0,0.6050955414012739,-0.008350626793667274,0.02916012365257722,-0.08962391942719702,0.1985490907802397,0.3067388029910887,0.011909018530244267,0.03296703296703297,0.07005494505494506,0.01910827322497684,0.08411406316453623,-0.07613643861605732,0.031173853185775778,0.09430106479453351,-0.06214996608111755,,,,1.0,,,,,,,,,,32.62696783025325,270.2,293.42,123.80000000000001,19.0,2.0,319.2066666666667,11,0.0,0.0364656381486676,-0.003498605181634633,,,394.0,319.2066666666667,5.521460917862246,,250.0,275,314,510.0,0.0,0.06687898089171974,0.041176470588235294,,0.875,0.875,315.0255136571128,176.48730599451355,344.0536315388571,114.33734862014836,386.28986021357207
00-0020531,Drew Brees,drew brees,QB,2012,NO,345.58,16,15,0,0,5,0,5177,1,0,43,19,1,15.0,21.59875,2013,357.68,5162.0,39.0,12.0,35.0,52.0,3.0,0.0,0.0,0.0,0.0,2.0,16.0,0.51953125,16,5187.0,1577.0,0.6445725264169068,0.09463219262876184,0.1607519089394962,-0.007471042762644278,0.09434297189016154,0.16018637875477912,-0.03608454170778311,0.03586206896551724,0.08,0.015282740155214485,0.08533868816625803,-0.09463120976968856,-0.014432481380534481,0.03564541946773209,-0.09949192484289077,,,,1.0,,,,,,,,,,33.6290212183436,394.0,270.2,-48.420000000000016,21.0,-6.0,336.5933333333333,12,0.0,0.03296703296703297,0.0028950359984842716,,,345.58,336.5933333333333,3.091042453358316,2.0,22.0,260,263,436.0,0.0,0.057034220532319393,0.034403669724770644,,0.8333333333333334,0.8333333333333334,354.8173081496663,202.9899367931286,357.43813780846216,114.8770012997384,400.75411085317586
00-0020531,Drew Brees,drew brees,QB,2013,NO,357.68,16,35,0,0,52,0,5162,3,0,39,12,2,35.0,22.355,2014,303.98,4952.0,33.0,17.0,27.0,68.0,1.0,1.0,1.0,1.0,0.0,3.0,16.0,0.515625,16,5162.0,1473.0,0.6247600767754319,-0.03267489566428093,-0.03490830802829586,-0.028936089331150976,0.11361382045749618,0.20879213098063532,-0.07961906821448132,0.05006765899864682,0.10013531799729364,-0.012348401449868185,0.04161184658725972,-0.10072404278461225,0.008809258861962458,0.06787479509545878,-0.08928457106836846,0.985625,1111.0,16.0,1.0,,,,,,,,,,34.62833675564682,345.58,394.0,12.100000000000023,15.0,20.0,365.75333333333333,13,0.0,0.03586206896551724,0.01420559003312958,,,357.68,365.75333333333333,2.995732273553991,2.0,20.0,335,173,396.0,0.0,0.2023121387283237,0.08838383838383838,,0.9210526315789473,0.9210526315789473,306.5948469444057,249.00167734336472,304.01200116652706,147.8957327423374,345.1552308746174
00-0020531,Drew Brees,drew brees,QB,2014,NO,303.98,16,27,1,1,68,1,4952,1,0,33,17,3,28.0,18.99875,2015,304.2,4870.0,32.0,11.0,24.0,14.0,1.0,0.0,0.0,0.0,0.0,2.0,15.0,0.48046875,16,4952.0,1818.0,0.6187793427230047,0.09030935873160276,0.1640452666097928,-0.023212110951366098,0.06638551433518808,0.1245443376582244,-0.04322149885053424,0.04081632653061224,0.10748299319727891,0.007505652610945698,0.07554731855278711,-0.10497039496941783,0.004487579761723702,0.07862976207537214,-0.11311621804412052,1.0,1139.0,16.0,1.0,,,,,,,,,,35.62765229295003,357.68,345.58,-53.69999999999999,35.0,-7.0,335.74666666666667,14,0.0,0.05006765899864682,-0.009251332468034577,0.985625,0.014375000000000027,303.98,335.74666666666667,3.970291913552122,4.0,53.0,418,279,584.0,0.0023923444976076554,0.0967741935483871,0.04794520547945205,1.0,1.0,1.0,304.2283095053197,294.0350257101315,310.8877417817777,191.4932359256984,356.30392845177056
00-0020531,Drew Brees,drew brees,QB,2015,NO,304.2,15,24,0,0,14,0,4870,1,0,32,11,2,24.0,20.279999999999998,2016,332.32,5208.0,37.0,15.0,23.0,20.0,2.0,0.0,0.0,0.0,0.0,4.0,16.0,0.50390625,16,5205.0,1491.0,0.6268796992481203,0.142575203806916,0.3105286935188939,-0.12424745842024106,0.07812491830793432,0.1584407106365412,-0.07773337636592555,0.0426098535286285,0.1051930758988016,-0.004003662503854335,0.07383876502889643,-0.12651008946942016,-0.022746097080314123,0.04547989893755796,-0.13456066815265158,1.0,1088.0,15.0,1.0,,,,,,,,,,36.62696783025325,303.98,357.68,0.21999999999997044,28.0,-4.0,321.9533333333334,15,0.0,0.04081632653061224,0.0017935269980162566,1.0,0.0,304.2,321.9533333333334,4.0943445622221,5.0,60.0,576,340,738.0,0.0,0.07058823529411765,0.032520325203252036,,1.0,1.0,315.39800462436,310.21370136946496,332.67554764673423,184.67951208880493,373.02704665316907
00-0020531,Drew Brees,drew brees,QB,2016,NO,332.32,16,23,0,0,20,0,5208,2,0,37,15,4,23.0,20.77,2017,262.56,4334.0,23.0,8.0,33.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.51953125,16,5258.0,1742.0,0.6252319109461967,0.08730877990428602,0.18550507360877388,-0.08987148917120294,0.09908328392620466,0.1584677162555952,-0.00931922097432869,0.036885245901639344,0.0942622950819672,-0.0014286462724810334,0.05172554804209014,-0.0924804450911676,0.023834749894357094,0.0897242344572117,-0.08905140669114245,1.0,1154.0,16.0,1.0,,,,,,,2.42423774145617,5.20117570705611,17.5334323922734,37.6290212183436,304.2,303.98,28.120000000000005,24.0,-1.0,313.5,16,0.0,0.0426098535286285,-0.005724607626989155,1.0,0.0,332.32,313.5,3.7612001156935624,3.0,43.0,657,404,871.0,0.0,0.05693069306930693,0.02640642939150402,,1.0,1.0,265.6766723887172,262.4663605566467,277.395765640141,169.98564352858926,339.07783370726645
00-0020531,Drew Brees,drew brees,QB,2017,NO,262.56,16,33,0,0,12,0,4334,2,0,23,8,0,33.0,16.41,2018,304.98,3992.0,32.0,5.0,31.0,22.0,4.0,1.0,1.0,1.0,0.0,1.0,15.0,0.53515625,16,4334.0,2070.0,0.5469387755102041,-0.027004690670112512,0.018008283513891405,-0.1059541480085487,0.09277078208926177,0.14023460870610946,0.028197901691922496,0.03418803418803419,0.09572649572649573,-0.017169545665018163,0.03833012687789844,-0.10542021822166711,-0.0334481037226118,0.013884914907997023,-0.11128092308907625,0.99625,1032.0,16.0,1.0,,,,,,,2.58078986866792,3.26648925787934,16.6355140186916,38.62833675564682,332.32,304.2,-69.75999999999999,23.0,10.0,299.6933333333333,17,0.0,0.036885245901639344,-0.002697211713605152,1.0,-0.003750000000000031,262.56,299.6933333333333,4.204692619390966,6.0,67.0,526,416,800.0,0.0,0.07932692307692307,0.04125,,0.9166666666666666,0.9166666666666666,306.51892990721103,272.2850859059264,306.16045616750154,183.41297492089356,348.6125578730901
00-0020531,Drew Brees,drew brees,QB,2018,NO,304.98,15,31,1,1,22,1,3992,4,0,32,5,1,32.0,20.332,2019,224.76000000000002,2979.0,27.0,4.0,9.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.4765625,16,4174.0,2025.0,0.5242424242424243,0.020456996816738102,0.126556023190187,-0.2057787732657237,0.15531032601803424,0.27973076158715676,-0.006408405672480749,0.03442340791738382,0.08605851979345955,0.034390283643761864,0.095041189720873,-0.0697469682023928,0.017441944605624815,0.08266892567222307,-0.0935602708253162,0.9813333333333334,979.0,15.0,1.0,,,,,,,2.5861881390593,7.1590690464086,15.5419222903885,39.62765229295003,262.56,332.32,42.420000000000016,33.0,-1.0,299.9533333333334,18,0.0,0.03418803418803419,0.00023537372934962636,0.99625,-0.014916666666666578,304.98,299.9533333333334,4.330733340286331,6.0,76.0,510,471,851.0,0.00196078431372549,0.06581740976645435,0.03760282021151586,0.125,0.3924050632911392,0.3855421686746988,252.87788921487572,232.32978942278274,262.91083685082606,118.33314696253899,328.6468444311604
00-0020531,Drew Brees,drew brees,QB,2019,NO,224.76000000000002,11,9,0,0,-4,0,2979,1,0,27,4,0,9.0,20.432727272727274,2020,209.48,2942.0,24.0,6.0,18.0,-2.0,2.0,0.0,0.0,0.0,0.0,2.0,12.0,0.484375,16,4431.0,1738.0,0.5892494929006086,-0.036401192029574314,0.04277716150519961,-0.21695743747335786,0.08076097412054015,0.17047352804282995,-0.07147146841598788,0.03816793893129771,0.08854961832061069,0.0027608087173811467,0.061894847234472555,-0.1051003944800145,-0.0010060351506412171,0.05712425934255285,-0.10408766112721671,0.870909090909091,635.0,11.0,1.0,,,,,,,2.57013136729223,6.68058991629296,13.7566137566138,40.62696783025325,304.98,262.56,-80.22,32.0,-23.0,264.1,19,0.0,0.03442340791738382,0.003744531013913893,0.9813333333333334,-0.11042424242424242,224.76000000000002,264.1,4.382026634673881,8.0,80.0,552,404,819.0,0.0,0.022277227722772276,0.01098901098901099,,0.24324324324324326,0.24324324324324326,238.91329633956485,207.41423386680455,233.20680620374097,110.24683558475917,309.73400282068513
00-0020531,Drew Brees,drew brees,QB,2020,NO,209.48,12,18,0,0,-2,0,2942,2,0,24,6,2,18.0,17.456666666666667,2021,,,,,,,,,,,,,,0.45703125,16,3945.0,2265.0,0.5137795275590551,-0.043468640942353,0.01575471100385248,-0.15097189936644337,0.09491502849673707,0.13825242548965963,0.03928932196686028,0.048903878583473864,0.12647554806070826,0.054200290698734055,0.12586592225121818,-0.07140031761821636,0.03991805997598907,0.10494936362169284,-0.07894190515339182,0.8875000000000001,717.0,12.0,1.0,,,,,,,2.6612706185567,1.47126712096043,12.3076923076923,41.6290212183436,224.76000000000002,304.98,-15.28000000000003,9.0,9.0,246.40666666666667,20,0.0,0.03816793893129771,0.010735939652176153,0.870909090909091,0.0165909090909091,209.48,246.40666666666667,5.521460917862246,,250.0,508,494,864.0,0.0,0.03643724696356275,0.020833333333333332,,0.6923076923076923,0.6923076923076923,247.63718286048913,167.23279654395853,228.39768967294512,93.32365010774572,280.52016624110934
00-0021206,Josh McCown,josh mccown,QB,2002,ARI,-1.3599999999999999,2,1,0,0,20,0,66,0,0,0,2,1,1.0,-0.6799999999999999,2003,67.12,1018.0,5.0,6.0,29.0,164.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,0.5,16,3038.0,1823.0,0.5696465696465697,0.08188373692166308,0.1618706156783879,-0.017519043939909898,-0.09200923259513538,-0.05169315175008122,-0.15996468845252051,0.06269113149847094,0.05504587155963303,-0.008955682978534836,0.046242062985447537,-0.09652110491629999,0.0009664124413936155,0.06625758447265126,-0.09412606342796699,,,,2.0,,,,,,,,,,23.16221765913758,,,,,,-1.3599999999999999,1,,,,,,-1.3599999999999999,-1.3599999999999999,5.521460917862246,,250.0,0,1,1.0,,1.0,1.0,,1.0,1.0,63.870454233767205,35.040690374713016,65.78607708876473,-31.99645946346583,205.05837334511546
00-0021206,Josh McCown,josh mccown,QB,2003,ARI,67.12,7,29,0,0,164,0,1018,1,0,5,6,2,29.0,9.588571428571429,2004,140.14000000000001,2511.0,11.0,10.0,36.0,112.0,2.0,1.0,1.0,-5.0,0.0,5.0,14.0,0.54296875,16,3270.0,1537.0,0.5692963752665245,0.07405435177055913,0.20971931587624215,-0.08897903242585822,-0.15568529940686426,-0.11193501741292297,-0.23431594320967383,0.06554878048780488,0.0,-0.056290384369958674,-0.025961930725076764,-0.09990934695531102,-0.058232362887819085,-0.02725047153101052,-0.1015649713413603,,,,2.0,,,,,,,,,,24.161533196440793,-1.3599999999999999,,68.48,1.0,28.0,32.88,2,0.0,0.06269113149847094,0.0028576489893339385,,,67.12,32.88,5.521460917862246,,250.0,0,29,29.0,,1.0,1.0,,1.0,1.0,115.27738988437449,59.88647158319136,139.66042112567783,-10.529944280215929,232.20503534819088
00-0021206,Josh McCown,josh mccown,QB,2004,ARI,140.14000000000001,14,36,1,1,112,-5,2511,2,0,11,10,5,37.0,10.010000000000002,2005,95.18,1832.0,9.0,11.0,29.0,139.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.4609375,16,3202.0,1668.0,0.5287698412698413,-0.07689070940670033,-0.023509643291583882,-0.1487498368693571,-0.09710688193335107,-0.07685602021675823,-0.1256806252785216,0.06074766355140187,0.0,-0.009325218284231867,0.041095616473914846,-0.07619823651277521,0.017104651530515172,0.07528338897774095,-0.06360319406015036,,,,1.0,,,,,,,,,,25.163586584531142,67.12,-1.3599999999999999,73.02000000000001,29.0,8.0,68.63333333333334,3,0.0,0.06554878048780488,-0.004801116936403012,,,140.14000000000001,68.63333333333334,5.521460917862246,,250.0,59,44,103.0,0.01694915254237288,0.8181818181818182,0.3592233009708738,1.0,1.0,1.0,96.02048705275016,73.86220725062168,154.6366087640211,3.173131165611025,236.50960469296575
00-0021206,Josh McCown,josh mccown,QB,2005,ARI,95.18,9,29,0,0,139,0,1832,0,0,9,11,3,29.0,10.575555555555557,2006,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,15.0,0.0,0.0,1.0,0.5078125,16,4719.0,1138.0,0.6504854368932039,-0.04916263871430709,-0.0317512299094802,-0.07499030394908866,-0.0727928017659835,0.030203152672080368,-0.3003901838431994,0.05851755526657997,0.0,-0.007152151836114625,0.056330695116354294,-0.09593820875801191,-0.012540583299370101,0.04739196956211434,-0.09822568386817426,,,,2.0,,,,,,,,,,26.16290212183436,140.14000000000001,67.12,-44.96000000000001,37.0,-8.0,100.81333333333335,4,0.0,0.06074766355140187,-0.0022301082848218967,,,95.18,100.81333333333335,5.521460917862246,,250.0,103,37,140.0,0.0,0.7837837837837838,0.20714285714285716,,1.0,1.0,60.61188649757998,3.474233790664356,136.73185946514485,-37.213780272545776,222.75517785510573
00-0021206,Josh McCown,josh mccown,QB,2006,DET,3.5,1,0,2,2,0,15,0,0,0,0,0,0,2.0,3.5,2007,74.94,1151.0,10.0,11.0,28.0,149.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.5234375,16,4208.0,1124.0,0.6622222222222223,0.025427546395129664,0.0888947307408058,-0.05333130496773496,-0.11242626036641426,-0.05836401774672169,-0.24243308190424634,0.0891089108910891,0.11456859971711457,-0.0621701205347547,-0.028127207408747693,-0.1128020299394259,-0.06121112078168869,-0.025649802096713907,-0.11298597877339898,,,,2.0,,,,,,,,,,27.16221765913758,95.18,140.14000000000001,-91.68,29.0,-27.0,79.60666666666667,5,1.0,0.05851755526657997,0.030591355624509133,,,3.5,79.60666666666667,5.521460917862246,,250.0,2,0,2.0,1.0,,1.0,1.0,,1.0,83.2652747247503,73.79812546296671,87.56351741181773,-28.506997344279334,163.15077807704637
00-0021206,Josh McCown,josh mccown,QB,2007,LV,74.94,9,28,0,0,149,0,1151,0,0,10,11,3,28.0,8.326666666666666,2008,-0.30000000000000004,0.0,0.0,0.0,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.515625,16,2894.0,2098.0,0.4707724425887265,0.01980490701697216,-0.0052809213569136,0.04689543441857665,-0.10317568916180632,-0.07213842788019811,-0.13784230760940905,0.07581227436823104,0.09566787003610108,-0.026892662314464154,0.019914841132625184,-0.09185043740691792,-0.012698197254125625,0.04110953812228351,-0.08030186424284605,,,,1.0,,,,,,,,,,28.161533196440793,3.5,95.18,71.44,2.0,26.0,57.87333333333333,6,1.0,0.0891089108910891,-0.013296636522858063,,,74.94,57.87333333333333,5.521460917862246,,250.0,0,28,28.0,,1.0,1.0,,1.0,1.0,47.57663459174447,6.468213515219513,105.55440844151785,-40.779679281079815,205.05791451429496
00-0021206,Josh McCown,josh mccown,QB,2008,CAR,-0.30000000000000004,2,4,0,0,-3,0,0,0,0,0,0,0,4.0,-0.15000000000000002,2009,0.08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48828125,16,3284.0,2439.0,0.45098039215686275,-0.033082935672107135,-0.025526312326690247,-0.04416126404267146,0.06662060714346359,0.07271246533954888,0.06097631403933559,0.04405286343612335,0.07048458149779736,0.013466097633691415,0.055600008827798704,-0.04543631144311195,-0.026126285833059128,0.015272400620783111,-0.08848957949561247,,,,2.0,,,,,,,,,,29.163586584531142,74.94,3.5,-75.24,28.0,-24.0,26.046666666666656,7,1.0,0.07581227436823104,-0.03175941093210769,,,-0.30000000000000004,26.046666666666656,5.521460917862246,,250.0,8,187,195.0,0.0,0.0213903743315508,0.020512820512820513,,1.0,1.0,16.324139488910024,0.3103288011554884,29.133645385539058,-40.62985809233079,155.82780130639856
00-0021206,Josh McCown,josh mccown,QB,2009,CAR,0.08,1,0,0,0,0,0,2,0,0,0,0,0,0.0,0.08,2010,,,,,,,,,,,,,,0.5390625,16,3070.0,2498.0,0.4696969696969697,-0.07884127649892188,-0.107475883942189,-0.040683843485607524,-0.05628551627480577,-0.0914221943050203,-0.0199730045309817,0.06285714285714286,0.10857142857142857,-0.022363816778786995,0.011703521644129576,-0.07486862553144673,-0.004147135257964478,0.04148279182771951,-0.06710739618808186,,,,2.0,,,,,,,,,,30.16290212183436,-0.30000000000000004,74.94,0.38000000000000006,4.0,-4.0,24.906666666666656,8,0.0,0.04405286343612335,0.01880427942101951,,,0.08,24.906666666666656,5.521460917862246,,250.0,26,233,251.0,0.0,0.0,0.0,,0.0,0.0,5.9981673317406745,7.604150161627948,5.654159089459391,-39.185340918529874,95.04540230229165
