gsis_id,player_name,position,draft_year,first_stat_season,ppr_y1,ppr_y2,ppr_y3,games_y1,games_y2,games_y3,dynasty_seasons_observed,dynasty_seasons_complete,dynasty_ppr_y1_y3_total,dynasty_ppr_y1_y3_avg_season,dynasty_ppr_y1_y3_avg_game,dynasty_games_y1_y3
00-0033537,Deshaun Watson,QB,2017,2017.0,168.86,331.7,320.98,7.0,16.0,15.0,3,1,821.54,273.84666666666664,21.619473684210526,38.0
00-0033879,O.J. Howard,TE,2017,2017.0,101.2,120.5,83.89999999999999,13.0,10.0,12.0,3,1,305.59999999999997,101.86666666666666,8.731428571428571,35.0
00-0033881,Evan Engram,TE,2017,2017.0,173.6,126.3,109.4,15.0,11.0,8.0,3,1,409.29999999999995,136.4333333333333,12.038235294117646,34.0
00-0033885,David Njoku,TE,2017,2017.0,94.7,143.9,15.1,16.0,15.0,3.0,3,1,253.70000000000002,84.56666666666668,7.461764705882353,34.0
00-0033891,Zay Jones,WR,2017,2017.0,70.60000000000001,165.2,48.9,14.0,16.0,14.0,3,1,284.7,94.89999999999999,6.470454545454545,44.0
00-0033282,Curtis Samuel,WR,2017,2017.0,32.9,138.8,171.7,8.0,12.0,16.0,3,1,343.4,114.46666666666665,9.538888888888888,36.0
00-0033893,Dalvin Cook,RB,2017,2017.0,65.4,152.0,292.4,4.0,11.0,14.0,3,1,509.79999999999995,169.9333333333333,17.579310344827583,29.0
00-0033895,Gerald Everett,TE,2017,2017.0,51.7,86.6,89.8,13.0,15.0,12.0,3,1,228.10000000000002,76.03333333333335,5.702500000000001,40.0
00-0033896,Adam Shaheen,TE,2017,2017.0,42.7,17.8,18.4,6.0,4.0,7.0,3,1,78.9,26.3,4.641176470588236,17.0
00-0033897,Joe Mixon,RB,2017,2017.0,141.3,243.4,225.4,14.0,14.0,16.0,3,1,610.1,203.36666666666667,13.865909090909092,44.0
00-0033899,DeShone Kizer,QB,2017,2017.0,175.66,5.38,,15.0,3.0,,2,0,,,,
00-0033857,JuJu Smith-Schuster,WR,2017,2017.0,197.7,296.9,113.2,13.0,16.0,12.0,3,1,607.8,202.6,14.824390243902437,41.0
00-0033906,Alvin Kamara,RB,2017,2017.0,320.4,354.2,248.52,16.0,15.0,14.0,3,1,923.1199999999999,307.70666666666665,20.513777777777776,45.0
00-0033908,Cooper Kupp,WR,2017,2017.0,176.9,135.1,270.5,15.0,8.0,16.0,3,1,582.5,194.16666666666666,14.935897435897436,39.0
00-0033911,Taywan Taylor,WR,2017,2017.0,49.4,87.6,0.0,16.0,13.0,1.0,3,1,137.0,45.666666666666664,4.566666666666666,30.0
00-0033916,ArDarius Stewart,WR,2017,2017.0,16.9,,,9.0,,,1,0,,,,
00-0033919,Carlos Henderson,WR,2017,,,,,,,,0,0,,,,
00-0033921,Chris Godwin,WR,2017,2017.0,92.5,185.2,276.1,15.0,16.0,14.0,3,1,553.8,184.6,12.306666666666665,45.0
00-0033923,Kareem Hunt,RB,2017,2017.0,295.2,230.2,101.4,16.0,11.0,8.0,3,1,626.8,208.9333333333333,17.908571428571427,35.0
00-0033550,Davis Webb,QB,2017,2021.0,,,,,,,0,0,,,,
00-0033925,D'Onta Foreman,RB,2017,2017.0,57.0,10.7,,9.0,1.0,,2,0,,,,
00-0033932,Kenny Golladay,WR,2017,2017.0,94.6,207.1,248.0,11.0,15.0,16.0,3,1,549.7,183.23333333333335,13.088095238095239,42.0
00-0033933,Chad Williams,WR,2017,2017.0,9.4,41.0,0.0,5.0,10.0,1.0,3,1,50.4,16.8,3.15,16.0
00-0033858,Jonnu Smith,TE,2017,2017.0,45.7,63.800000000000004,104.7,13.0,11.0,15.0,3,1,214.2,71.39999999999999,5.492307692307692,39.0
00-0033936,C.J. Beathard,QB,2017,2017.0,88.8,74.98,,6.0,5.0,,2,0,,,,
00-0033553,James Conner,RB,2017,2017.0,14.4,280.0,145.5,12.0,13.0,10.0,3,1,439.9,146.63333333333333,12.568571428571428,35.0
00-0033937,Amara Darboh,WR,2017,2017.0,15.1,,,8.0,,,1,0,,,,
00-0033839,Dede Westbrook,WR,2017,2017.0,66.9,181.5,156.7,7.0,16.0,15.0,3,1,405.1,135.03333333333333,10.660526315789474,38.0
00-0033526,Samaje Perine,RB,2017,2017.0,108.5,6.7,1.6,13.0,4.0,1.0,3,1,116.8,38.93333333333333,6.488888888888889,18.0
00-0033943,Josh Reynolds,WR,2017,2017.0,27.4,100.0,61.9,8.0,11.0,16.0,3,1,189.3,63.1,5.408571428571429,35.0
00-0033555,Mack Hollins,WR,2017,2017.0,44.6,,22.5,11.0,,8.0,2,0,,,,
00-0033556,Tarik Cohen,RB,2017,2017.0,152.14,233.94,163.9,16.0,16.0,16.0,3,1,549.98,183.32666666666668,11.457916666666668,48.0
00-0033286,Joe Williams,RB,2017,,,,,,,,0,0,,,,
00-0033559,Michael Roberts,TE,2017,2017.0,8.6,37.0,,5.0,7.0,,2,0,,,,
00-0033859,Josh Malone,WR,2017,2017.0,18.5,2.2,,9.0,3.0,,2,0,,,,
00-0033561,Donnel Pumphrey,RB,2017,,,,,,,,0,0,,,,
00-0033562,Ryan Switzer,WR,2017,2017.0,16.6,69.4,10.700000000000001,7.0,16.0,3.0,3,1,96.7,32.233333333333334,3.7192307692307693,26.0
00-0033948,Jamaal Williams,RB,2017,2017.0,142.8,114.4,146.3,14.0,16.0,14.0,3,1,403.50000000000006,134.50000000000003,9.170454545454547,44.0
00-0033949,Joshua Dobbs,QB,2017,2018.0,0.8200000000000001,,2.08,5.0,,1.0,2,0,,,,
00-0033464,Jehu Chesson,WR,2017,2017.0,3.8,1.2999999999999998,,2.0,3.0,,2,0,,,,
00-0033950,Wayne Gallman,RB,2017,2017.0,104.9,44.5,48.199999999999996,13.0,13.0,9.0,3,1,197.6,65.86666666666666,5.645714285714286,35.0
00-0033840,Chad Hansen,WR,2017,2017.0,18.4,,,6.0,,,1,0,,,,
00-0033951,Marlon Mack,RB,2017,2017.0,103.30000000000001,178.1,181.3,14.0,12.0,14.0,3,1,462.7,154.23333333333332,11.567499999999999,40.0
00-0033564,Jake Butt,TE,2017,2018.0,16.5,,2.5,3.0,,3.0,2,0,,,,
00-0033288,George Kittle,TE,2017,2017.0,106.5,258.7,222.5,15.0,16.0,14.0,3,1,587.7,195.9,13.06,45.0
00-0033953,Jordan Leggett,TE,2017,2018.0,31.400000000000002,,,13.0,,,1,0,,,,
00-0033528,Jeremy Sprinkle,TE,2017,2017.0,9.3,15.100000000000001,56.1,3.0,5.0,15.0,3,1,80.5,26.833333333333332,3.5,23.0
00-0033567,Brian Hill,RB,2017,2017.0,9.3,15.6,67.2,3.0,4.0,10.0,3,1,92.1,30.7,5.417647058823529,17.0
00-0033955,Jeremy McNichols,RB,2017,2018.0,0.4,,43.9,1.0,,15.0,2,0,,,,
00-0033573,Shelton Gibson,WR,2017,2017.0,3.1,5.8,,1.0,2.0,,2,0,,,,
00-0033957,Rodney Adams,WR,2017,2021.0,,,,,,,0,0,,,,
00-0033958,Nathan Peterman,QB,2017,2017.0,9.540000000000001,12.840000000000002,,4.0,4.0,,2,0,,,,
00-0033466,Isaiah McKenzie,WR,2017,2017.0,7.3,54.5,63.3,7.0,6.0,12.0,3,1,125.1,41.699999999999996,5.004,25.0
00-0033576,Eric Saubert,TE,2017,2018.0,9.8,4.1,4.6,5.0,2.0,4.0,3,1,18.5,6.166666666666667,1.6818181818181819,11.0
00-0033291,DeAngelo Yancey,WR,2017,,,,,,,,0,0,,,,
00-0033292,Trent Taylor,WR,2017,2017.0,98.0,55.5,,15.0,13.0,,2,0,,,,
00-0033789,T.J. Logan,RB,2017,2018.0,10.9,4.3,,4.0,5.0,,2,0,,,,
00-0033293,Aaron Jones,RB,2017,2017.0,80.0,171.4,314.8,10.0,12.0,16.0,3,1,566.2,188.73333333333335,14.9,38.0
00-0033295,Elijah McGuire,RB,2017,2017.0,76.2,85.9,,15.0,8.0,,2,0,,,,
00-0033296,Alex Armah,RB,2017,2018.0,15.0,9.7,7.7,8.0,6.0,12.0,3,1,32.4,10.799999999999999,1.2461538461538462,26.0
00-0033966,Bucky Hodges,TE,2017,,,,,,,,0,0,,,,
00-0033581,De'Angelo Henderson,RB,2017,2017.0,12.9,-0.0999999999999999,,3.0,1.0,,2,0,,,,
00-0033967,Sam Rogers,RB,2017,,,,,,,,0,0,,,,
00-0033791,Brandon Wilson,RB,2017,2019.0,,,,,,,0,0,,,,
00-0033530,Robert Davis,WR,2017,2019.0,,,,,,,0,0,,,,
00-0033585,Brad Kaaya,QB,2017,,,,,,,,0,0,,,,
00-0033968,Stacy Coley,WR,2017,2017.0,0.0,0.0,,1.0,1.0,,2,0,,,,
00-0033589,David Moore,WR,2017,2018.0,101.0,59.6,118.8,14.0,13.0,16.0,3,1,279.4,93.13333333333333,6.4976744186046504,43.0
00-0033471,Isaiah Ford,WR,2017,2018.0,0.0,48.5,55.6,1.0,8.0,9.0,3,1,104.1,34.699999999999996,5.783333333333333,18.0
00-0033304,Devante Mays,RB,2017,2017.0,1.1,,,2.0,,,1,0,,,,
00-0033591,Noah Brown,WR,2017,2017.0,7.3,10.4,,7.0,5.0,,2,0,,,,
00-0033796,Marquez Williams,RB,2017,2017.0,0.0,,,1.0,,,1,0,,,,
00-0033797,Khalfani Muhammad,RB,2017,,,,,,,,0,0,,,,
00-0033975,Elijah Hood,RB,2017,,,,,,,,0,0,,,,
00-0033305,Malachi Dupre,WR,2017,,,,,,,,0,0,,,,
00-0033594,Chris Carson,RB,2017,2017.0,39.7,201.4,232.6,4.0,14.0,15.0,3,1,473.70000000000005,157.9,14.354545454545455,33.0
00-0033798,Mason Schreck,TE,2017,2020.0,,,,,,,0,0,,,,
00-0033596,Matthew Dayes,RB,2017,2017.0,8.200000000000001,,,5.0,,,1,0,,,,
00-0033597,Chad Kelly,QB,2017,2018.0,-0.1,,,1.0,,,1,0,,,,
00-0034855,Baker Mayfield,QB,2018,2018.0,240.1,235.42000000000002,248.62,14.0,16.0,16.0,3,1,724.14,241.38,15.742173913043478,46.0
00-0034844,Saquon Barkley,RB,2018,2018.0,385.8,244.1,15.399999999999999,16.0,13.0,2.0,3,1,645.3,215.1,20.816129032258065,31.0
00-0034869,Sam Darnold,QB,2018,2018.0,168.1,189.16,134.02,13.0,13.0,12.0,3,1,491.28,163.76,12.928421052631577,38.0
00-0034857,Josh Allen,QB,2018,2018.0,206.86,288.56,396.06,12.0,16.0,16.0,3,1,891.48,297.16,20.26090909090909,44.0
00-0034343,Josh Rosen,QB,2018,2018.0,112.92,17.98,,14.0,5.0,,2,0,,,,
00-0034827,D.J. Moore,WR,2018,2018.0,159.0,230.5,211.5,16.0,15.0,15.0,3,1,601.0,200.33333333333334,13.065217391304348,46.0
00-0034830,Hayden Hurst,TE,2018,2018.0,35.3,76.9,149.1,9.0,16.0,16.0,3,1,261.3,87.10000000000001,6.373170731707317,41.0
00-0034837,Calvin Ridley,WR,2018,2018.0,206.8,197.0,281.5,16.0,13.0,15.0,3,1,685.3,228.4333333333333,15.575,44.0
00-0034750,Rashaad Penny,RB,2018,2018.0,70.4,75.3,3.4,12.0,9.0,3.0,3,1,149.1,49.699999999999996,6.2124999999999995,24.0
00-0034845,Sony Michel,RB,2018,2018.0,139.1,152.6,75.30000000000001,13.0,16.0,8.0,3,1,367.0,122.33333333333333,9.91891891891892,37.0
00-0034796,Lamar Jackson,QB,2018,2018.0,157.54,415.68,332.78,16.0,15.0,15.0,3,1,906.0,302.0,19.695652173913043,46.0
00-0034791,Nick Chubb,RB,2018,2018.0,194.5,257.1,207.70000000000002,16.0,16.0,12.0,3,1,659.3000000000001,219.76666666666668,14.984090909090911,44.0
00-0034816,Ronald Jones II,RB,2018,2018.0,20.7,166.3,186.3,6.0,16.0,14.0,3,1,373.3,124.43333333333334,10.369444444444445,36.0
00-0034348,Courtland Sutton,WR,2018,2018.0,136.3,222.42,9.6,16.0,16.0,1.0,3,1,368.32000000000005,122.77333333333335,11.161212121212122,33.0
00-0034829,Mike Gesicki,TE,2018,2018.0,40.2,136.0,159.3,14.0,15.0,15.0,3,1,335.5,111.83333333333333,7.625,44.0
00-0034349,Kerryon Johnson,RB,2018,2018.0,139.4,85.0,71.8,10.0,8.0,14.0,3,1,296.2,98.73333333333333,9.25625,32.0
00-0034860,Dante Pettis,WR,2018,2018.0,103.5,34.54,17.6,9.0,9.0,3.0,3,1,155.64,51.879999999999995,7.411428571428571,21.0
00-0034775,Christian Kirk,WR,2018,2018.0,123.5,167.1,146.4,12.0,13.0,14.0,3,1,437.0,145.66666666666666,11.205128205128204,39.0
00-0034351,Dallas Goedert,TE,2018,2018.0,90.4,144.7,116.4,14.0,15.0,11.0,3,1,351.5,117.16666666666667,8.7875,40.0
00-0034353,Anthony Miller,WR,2018,2018.0,120.22,127.5,108.7,14.0,16.0,16.0,3,1,356.42,118.80666666666667,7.748260869565217,46.0
00-0034358,Derrius Guice,RB,2018,2019.0,57.4,,,5.0,,,1,0,,,,
00-0034676,James Washington,WR,2018,2018.0,43.7,133.5,99.2,12.0,15.0,16.0,3,1,276.4,92.13333333333333,6.427906976744185,43.0
00-0034777,DJ Chark,WR,2018,2018.0,29.4,225.8,153.6,10.0,15.0,13.0,3,1,408.8,136.26666666666668,10.757894736842106,38.0
00-0034838,Royce Freeman,RB,2018,2018.0,101.3,142.2,37.1,14.0,16.0,11.0,3,1,280.6,93.53333333333335,6.843902439024391,41.0
00-0034771,Mason Rudolph,QB,2018,2019.0,108.8,18.36,18.38,10.0,4.0,2.0,3,1,145.54,48.51333333333333,9.09625,16.0
00-0034764,Michael Gallup,WR,2018,2018.0,97.7,212.7,173.3,15.0,14.0,16.0,3,1,483.7,161.23333333333332,10.748888888888889,45.0
00-0034753,Mark Andrews,TE,2018,2018.0,107.2,207.2,170.1,16.0,15.0,14.0,3,1,484.5,161.5,10.766666666666667,45.0
00-0034765,Tre'Quan Smith,WR,2018,2018.0,100.7,71.4,103.1,13.0,10.0,13.0,3,1,275.20000000000005,91.73333333333335,7.644444444444446,36.0
00-0034364,Jordan Akins,TE,2018,2018.0,39.5,89.8,83.7,13.0,16.0,13.0,3,1,213.0,71.0,5.071428571428571,42.0
00-0034365,Ian Thomas,TE,2018,2018.0,81.30000000000001,35.6,40.5,10.0,9.0,13.0,3,1,157.4,52.46666666666667,4.91875,32.0
00-0034366,Keke Coutee,WR,2018,2018.0,62.699999999999996,52.800000000000004,89.0,6.0,8.0,8.0,3,1,204.5,68.16666666666667,9.295454545454545,22.0
00-0034367,Nyheim Hines,RB,2018,2018.0,160.9,117.89999999999999,193.2,16.0,16.0,16.0,3,1,472.0,157.33333333333334,9.833333333333334,48.0
00-0034772,Antonio Callaway,WR,2018,2018.0,132.3,16.9,4.0,16.0,4.0,3.0,3,1,153.20000000000002,51.06666666666667,6.660869565217392,23.0
00-0034766,Chris Herndon,TE,2018,2018.0,113.2,1.7,73.7,14.0,1.0,11.0,3,1,188.60000000000002,62.866666666666674,7.253846153846155,26.0
00-0034369,Kyle Lauletta,QB,2018,2018.0,-2.2,,,1.0,,,1,0,,,,
00-0034679,Mark Walton,RB,2018,2018.0,12.5,42.0,,6.0,7.0,,2,0,,,,
00-0034370,DaeSean Hamilton,WR,2018,2018.0,66.3,63.7,62.3,8.0,12.0,12.0,3,1,192.3,64.10000000000001,6.009375,32.0
00-0034159,Will Dissly,TE,2018,2018.0,35.6,73.9,61.1,4.0,6.0,14.0,3,1,170.6,56.86666666666667,7.108333333333333,24.0
00-0034798,Durham Smythe,TE,2018,2018.0,11.0,13.5,58.8,6.0,8.0,13.0,3,1,83.3,27.766666666666666,3.085185185185185,27.0
00-0034378,Ito Smith,RB,2018,2018.0,97.7,36.3,57.3,13.0,7.0,14.0,3,1,191.3,63.76666666666667,5.626470588235295,34.0
00-0034799,Kalen Ballage,RB,2018,2018.0,37.7,51.8,93.89999999999999,10.0,12.0,11.0,3,1,183.39999999999998,61.133333333333326,5.557575757575757,33.0
00-0034267,Jaleel Scott,WR,2018,2019.0,1.6,2.6,,1.0,1.0,,2,0,,,,
00-0034268,J'Mon Moore,WR,2018,2018.0,3.5,,,2.0,,,1,0,,,,
00-0034681,Chase Edmonds,RB,2018,2018.0,63.1,82.8,168.0,16.0,10.0,16.0,3,1,313.9,104.63333333333333,7.473809523809523,42.0
00-0034383,Dalton Schultz,TE,2018,2018.0,23.6,1.6,146.5,7.0,2.0,16.0,3,1,171.7,57.23333333333333,6.867999999999999,25.0
00-0034386,Justin Watson,WR,2018,2018.0,1.5,42.9,16.4,3.0,6.0,3.0,3,1,60.8,20.266666666666666,5.066666666666666,12.0
00-0034393,Troy Fumagalli,TE,2018,2019.0,15.799999999999999,22.0,,6.0,7.0,,2,0,,,,
00-0034270,Tyler Conklin,TE,2018,2018.0,12.7,13.799999999999999,44.4,4.0,5.0,7.0,3,1,70.9,23.633333333333336,4.43125,16.0
00-0034395,Daurice Fountain,WR,2018,2020.0,,,,,,,0,0,,,,
00-0034271,Jordan Lasley,WR,2018,,,,,,,,0,0,,,,
00-0034331,Jaylen Samuels,TE,2018,2018.0,89.5,104.4,16.4,9.0,13.0,8.0,3,1,210.3,70.10000000000001,7.010000000000001,30.0
00-0034400,Jordan Wilkins,RB,2018,2018.0,60.1,54.0,61.3,13.0,12.0,12.0,3,1,175.39999999999998,58.46666666666666,4.74054054054054,37.0
00-0034401,Mike White,QB,2018,2021.0,,,,,,,0,0,,,,
00-0034272,Marquez Valdes-Scantling,WR,2018,2018.0,111.0,84.1,137.3,15.0,15.0,14.0,3,1,332.4,110.8,7.554545454545454,44.0
00-0034273,Damion Ratley,WR,2018,2018.0,27.4,38.0,10.3,5.0,9.0,5.0,3,1,75.7,25.233333333333334,3.9842105263157896,19.0
00-0034808,John Kelly,RB,2018,2018.0,12.100000000000001,0.9,,3.0,1.0,,2,0,,,,
00-0034406,Deon Cain,WR,2018,2019.0,21.4,,,11.0,,,1,0,,,,
00-0034407,Ray-Ray McCloud,WR,2018,2018.0,9.0,,34.2,7.0,,11.0,2,0,,,,
00-0034409,Dylan Cantrell,WR,2018,,,,,,,,0,0,,,,
00-0034411,Russell Gage,WR,2018,2018.0,12.299999999999999,100.8,181.06,5.0,14.0,16.0,3,1,294.15999999999997,98.05333333333333,8.404571428571428,35.0
00-0034278,Tremon Smith,WR,2018,2021.0,,,,,,,0,0,,,,
00-0034412,Luke Falk,QB,2018,2019.0,8.64,,,3.0,,,1,0,,,,
00-0034414,Boston Scott,RB,2018,2019.0,98.9,95.6,98.6,8.0,16.0,9.0,3,1,293.1,97.7,8.881818181818183,33.0
00-0034416,Tanner Lee,QB,2018,,,,,,,,0,0,,,,
00-0034164,Trenton Cannon,RB,2018,2018.0,48.7,,7.9,11.0,,5.0,2,0,,,,
00-0034279,Equanimeous St. Brown,WR,2018,2018.0,54.3,,25.4,11.0,,8.0,2,0,,,,
00-0034418,Cedrick Wilson Jr.,WR,2018,2019.0,9.6,51.62,147.82,3.0,10.0,14.0,3,1,209.04,69.67999999999999,7.742222222222222,27.0
00-0034419,Braxton Berrios,WR,2018,2019.0,17.5,97.3,121.1,6.0,13.0,15.0,3,1,235.89999999999998,78.63333333333333,6.938235294117646,34.0
00-0034420,Jordan Thomas,TE,2018,2018.0,65.5,1.8,7.3,14.0,1.0,2.0,3,1,74.6,24.866666666666664,4.388235294117647,17.0
00-0034423,Danny Etling,QB,2018,,,,,,,,0,0,,,,
00-0034732,Alex McGough,QB,2018,,,,,,,,0,0,,,,
00-0034426,Javon Wims,WR,2018,2018.0,7.2,42.6,17.0,2.0,11.0,9.0,3,1,66.80000000000001,22.26666666666667,3.036363636363637,22.0
00-0034427,David Williams,RB,2018,2018.0,3.6000000000000005,,,3.0,,,1,0,,,,
00-0034747,Marcell Ateman,WR,2018,2018.0,36.4,14.6,,6.0,4.0,,2,0,,,,
00-0034432,Bo Scarbrough,RB,2018,2019.0,43.2,3.1,,6.0,1.0,,2,0,,,,
00-0034433,Nick Bawden,RB,2018,2019.0,5.7,,3.0,5.0,,1.0,2,0,,,,
00-0034286,Richie James,WR,2018,2018.0,34.0,28.400000000000002,68.39999999999999,7.0,7.0,7.0,3,1,130.8,43.6,6.2285714285714295,21.0
00-0034438,Logan Woodside,QB,2018,2020.0,,,,,,,0,0,,,,
00-0034439,Ryan Izzo,TE,2018,2019.0,23.4,30.9,,4.0,10.0,,2,0,,,,
00-0034440,Justin Jackson,RB,2018,2018.0,61.1,31.2,65.3,8.0,7.0,8.0,3,1,157.6,52.53333333333333,6.852173913043478,23.0
00-0034686,Auden Tate,WR,2018,2018.0,7.5,101.5,29.0,4.0,12.0,8.0,3,1,138.0,46.0,5.75,24.0
00-0034442,Austin Proehl,WR,2018,,,,,,,,0,0,,,,
00-0034339,Trey Quinn,WR,2018,2018.0,22.5,51.8,,2.0,12.0,,2,0,,,,
00-0035228,Kyler Murray,QB,2019,2019.0,285.98,378.74,299.78000000000003,16.0,16.0,14.0,3,1,964.5,321.5,20.967391304347824,46.0
00-0035710,Daniel Jones,QB,2019,2019.0,216.98000000000002,180.02,167.51999999999998,13.0,14.0,11.0,3,1,564.52,188.17333333333332,14.85578947368421,38.0
00-0035229,T.J. Hockenson,TE,2019,2019.0,80.7,175.3,145.3,12.0,16.0,12.0,3,1,401.3,133.76666666666668,10.0325,40.0
00-0035232,Dwayne Haskins,QB,2019,2019.0,76.7,68.16,,9.0,7.0,,2,0,,,,
00-0035644,Noah Fant,TE,2019,2019.0,111.0,149.3,159.0,16.0,14.0,16.0,3,1,419.3,139.76666666666668,9.115217391304348,46.0
00-0035700,Josh Jacobs,RB,2019,2019.0,191.6,231.3,226.0,13.0,15.0,15.0,3,1,648.9,216.29999999999998,15.090697674418605,43.0
00-0035662,Marquise Brown,WR,2019,2019.0,146.4,183.0,226.3,14.0,16.0,16.0,3,1,555.7,185.23333333333335,12.080434782608696,46.0
00-0035624,N'Keal Harry,WR,2019,2019.0,39.4,75.9,30.4,7.0,13.0,9.0,3,1,145.70000000000002,48.56666666666667,5.024137931034483,29.0
00-0035719,Deebo Samuel,WR,2019,2019.0,189.1,80.7,338.96000000000004,15.0,7.0,16.0,3,1,608.76,202.92,16.02,38.0
00-0035704,Drew Lock,QB,2019,2019.0,68.0,181.32,51.88,5.0,13.0,6.0,3,1,301.2,100.39999999999999,12.549999999999999,24.0
00-0034970,Irv Smith Jr.,TE,2019,2019.0,79.1,98.5,,14.0,12.0,,2,0,,,,
00-0035676,A.J. Brown,WR,2019,2019.0,217.1,247.5,180.9,16.0,14.0,13.0,3,1,645.5,215.16666666666666,15.011627906976743,43.0
00-0035631,Drew Sample,TE,2019,2019.0,8.0,78.9,19.1,4.0,16.0,8.0,3,1,106.0,35.333333333333336,3.7857142857142856,28.0
00-0035243,Miles Sanders,RB,2019,2019.0,218.70000000000002,170.4,117.2,16.0,12.0,12.0,3,1,506.3,168.76666666666668,12.6575,40.0
00-0035140,Mecole Hardman,WR,2019,2019.0,123.5,130.1,140.9,15.0,16.0,17.0,3,1,394.5,131.5,8.21875,48.0
00-0035246,JJ Arcega-Whiteside,WR,2019,2019.0,32.9,14.5,5.6,8.0,5.0,3.0,3,1,53.0,17.666666666666668,3.3125,16.0
00-0035639,Parris Campbell,WR,2019,2019.0,38.1,14.7,32.2,7.0,2.0,6.0,3,1,85.0,28.333333333333332,5.666666666666667,15.0
00-0035527,Andy Isabella,WR,2019,2019.0,35.4,54.8,2.3,9.0,11.0,1.0,3,1,92.49999999999999,30.83333333333333,4.404761904761904,21.0
00-0035640,D.K. Metcalf,WR,2019,2019.0,187.1,273.3,244.3,16.0,16.0,17.0,3,1,704.7,234.9,14.381632653061226,49.0
00-0035216,Diontae Johnson,WR,2019,2019.0,165.1,223.8,274.4,16.0,15.0,16.0,3,1,663.3,221.1,14.112765957446808,47.0
00-0034971,Jalen Hurd,WR,2019,,,,,,,,0,0,,,,
00-0035249,Josh Oliver,TE,2019,2019.0,4.5,,15.600000000000001,3.0,,10.0,2,0,,,,
00-0035664,Darrell Henderson,RB,2019,2019.0,22.400000000000002,129.9,163.4,7.0,15.0,12.0,3,1,315.70000000000005,105.23333333333335,9.28529411764706,34.0
00-0035685,David Montgomery,RB,2019,2019.0,170.4,264.8,195.0,16.0,15.0,13.0,3,1,630.2,210.0666666666667,14.322727272727274,44.0
00-0035250,Devin Singletary,RB,2019,2019.0,147.9,143.6,197.8,12.0,16.0,17.0,3,1,489.3,163.1,10.873333333333333,45.0
00-0035671,Jace Sternberger,TE,2019,2019.0,0.0,29.4,,1.0,8.0,,2,0,,,,
00-0035659,Terry McLaurin,WR,2019,2019.0,191.9,223.8,213.5,14.0,15.0,17.0,3,1,629.2,209.73333333333335,13.678260869565218,46.0
00-0035660,Kahale Warring,TE,2019,2020.0,6.5,,,4.0,,,1,0,,,,
00-0035657,Damien Harris,RB,2019,2019.0,1.2,91.3,210.1,1.0,10.0,15.0,3,1,302.6,100.86666666666667,11.63846153846154,26.0
00-0035703,Miles Boykin,WR,2019,2019.0,50.8,69.6,1.6,12.0,13.0,1.0,3,1,121.99999999999999,40.666666666666664,4.692307692307692,26.0
00-0035689,Dawson Knox,TE,2019,2019.0,79.7,66.8,163.7,15.0,11.0,15.0,3,1,310.2,103.39999999999999,7.565853658536585,41.0
00-0035251,Will Grier,QB,2019,2019.0,1.3200000000000003,,,2.0,,,1,0,,,,
00-0034972,Alexander Mattison,RB,2019,2019.0,68.4,86.9,125.9,13.0,13.0,16.0,3,1,281.20000000000005,93.73333333333335,6.695238095238096,42.0
00-0035529,Hakeem Butler,WR,2019,2020.0,0.0,,,1.0,,,1,0,,,,
00-0035652,Ryan Finley,QB,2019,2019.0,24.66,19.16,,3.0,4.0,,2,0,,,,
00-0035256,Bryce Love,RB,2019,,,,,,,,0,0,,,,
00-0034975,Justice Hill,RB,2019,2019.0,49.5,13.0,,15.0,6.0,,2,0,,,,
00-0035589,Gary Jennings Jr,WR,2019,,,,,,,,0,0,,,,
00-0035259,Trevon Wesco,TE,2019,2019.0,6.9,1.5,6.5,3.0,2.0,4.0,3,1,14.9,4.966666666666667,1.6555555555555557,9.0
00-0035217,Benny Snell Jr.,RB,2019,2019.0,57.9,74.9,13.100000000000001,11.0,15.0,13.0,3,1,145.9,48.63333333333333,3.741025641025641,39.0
00-0035590,Riley Ridley,WR,2019,2019.0,12.9,7.9,,3.0,2.0,,2,0,,,,
00-0035261,Tony Pollard,RB,2019,2019.0,89.2,120.8,162.6,14.0,16.0,15.0,3,1,372.6,124.2,8.280000000000001,45.0
00-0035264,Jarrett Stidham,QB,2019,2019.0,-1.64,12.940000000000001,,3.0,5.0,,2,0,,,,
00-0034981,Foster Moreau,TE,2019,2019.0,68.4,33.0,85.3,11.0,7.0,12.0,3,1,186.7,62.23333333333333,6.223333333333333,30.0
00-0035268,Ryquell Armstead,RB,2019,2019.0,51.2,,12.6,14.0,,2.0,2,0,,,,
00-0035222,Zach Gentry,TE,2019,2019.0,1.4,,35.7,1.0,,10.0,2,0,,,,
00-0034983,Hunter Renfrow,WR,2019,2019.0,133.5,131.6,259.1,13.0,16.0,17.0,3,1,524.2,174.73333333333335,11.395652173913044,46.0
00-0035273,Qadree Ollison,RB,2019,2019.0,30.7,0.3,19.700000000000003,6.0,1.0,6.0,3,1,50.7,16.900000000000002,3.9000000000000004,13.0
00-0035275,Jordan Scarlett,RB,2019,2019.0,0.9,,,1.0,,,1,0,,,,
00-0035282,Easton Stick,QB,2019,2020.0,-0.04,,,1.0,,,1,0,,,,
00-0035283,Clayton Thorson,QB,2019,,,,,,,,0,0,,,,
00-0035535,Darius Slayton,WR,2019,2019.0,170.0,141.0,68.6,14.0,16.0,13.0,3,1,379.6,126.53333333333335,8.827906976744186,43.0
