gsis_id,player_name,position,draft_year,score_draft_capital,score_draft_capital_coverage,score_pre_draft_fantasy,score_pre_draft_fantasy_coverage,score_recruiting,score_recruiting_coverage,score_timing,score_timing_coverage,score_cfb_receiving,score_cfb_receiving_coverage,score_cfb_rushing,score_cfb_rushing_coverage,score_cfb_passing,score_cfb_passing_coverage,score_combine_speed,score_combine_speed_coverage,score_combine_explosion,score_combine_explosion_coverage,score_combine_size,score_combine_size_coverage,score_team_context,score_team_context_coverage,predicted_rookie_ppr,ppr_low,ppr_high,predictive_q25,predictive_q75,success_score_0_100,rookie_ppr,first_stat_season,ff_adp,ff_adp_rank,predicted_adp_baseline
00-0033975,Elijah Hood,RB,2017,-1.5971226315322127,1.0,,0.0,0.6908756689342174,1.0,0.914347330348249,1.0,-0.3103880500190727,1.0,-0.36797604140880386,1.0,,0.0,,0.0,,0.0,1.1032232173479106,1.0,1.1237282761965772,1.0,6.903188334620923,-11.636120083848596,48.091204690224195,6.649176583111921,14.93357807920968,13.529411764705882,,,,,
00-0033305,Malachi Dupre,WR,2017,-1.759089355679988,1.0,,0.0,1.4626675914159097,1.0,0.2356422745911554,1.0,-0.9255988971334643,1.0,,0.0,-0.46032777135629843,1.0,-0.6364016300802422,1.0,1.6432368871831518,1.0,0.05751378077365519,1.0,-0.09100169186803192,1.0,9.858319000707354,1.0808276981263134,109.53703917154942,3.830553891823168,36.4335321397037,22.950819672131146,,,,,
00-0033594,Chris Carson,RB,2017,-1.6992217951918063,1.0,-0.05996805529966529,1.0,-0.8611690549031621,1.0,-0.6639350829708212,1.0,-0.48962260988933193,1.0,-0.5278560686250131,1.0,-0.3328736379190536,1.0,-0.5600703820570199,0.3333333333333333,1.2992523978255113,1.0,0.5377909082725827,1.0,0.5991402954264016,1.0,39.624269422063676,-0.5055649688055723,93.28880772731557,27.70893154080102,43.201938657621014,41.76470588235294,39.7,2017.0,211.7,219.0,39.7135009958748
00-0033798,Mason Schreck,TE,2017,-2.142672969806208,1.0,,0.0,-1.3313371682645765,1.0,-1.261005376253508,1.0,0.7483674879073762,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,-0.06712652755014921,1.0,14.579499365189227,-16.322702864739483,57.82272583810825,3.225955880589393,21.932959943765173,34.57943925233645,,2020.0,,,
00-0033596,Matthew Dayes,RB,2017,-1.7429785796173463,1.0,,0.0,-0.5825280282171192,1.0,-0.6639350829708212,1.0,0.18164816855366536,1.0,0.03969617099417647,1.0,,0.0,0.6629573855756569,0.3333333333333333,-2.1411491357162276,1.0,-0.8649741789156592,1.0,-0.6544081674104278,1.0,15.357609976126602,-8.187231443150656,73.63040267945357,14.26257460557642,46.33826368312749,24.705882352941178,8.200000000000001,2017.0,,,
00-0033597,Chad Kelly,QB,2017,-2.0107261041656037,1.0,,0.0,0.5782473079546393,1.0,-0.4740982007185435,1.0,,0.0,0.15970662562640955,1.0,-0.49720938324302644,1.0,,0.0,,0.0,,0.0,-0.1762558705972407,1.0,-0.10378911200147152,-33.250518423762585,39.84476381237994,-0.13923311892330137,-0.10378911200147152,7.042253521126761,-0.1,2018.0,,,
00-0034855,Baker Mayfield,QB,2018,1.089309350873688,1.0,0.6641325651444588,1.0,-0.9543633768165531,1.0,-0.3276195241346869,1.0,0.06740368407094126,1.0,0.12843753779034275,1.0,1.2424907591413592,1.0,0.13191152927508284,1.0,-0.7045305683658284,1.0,-0.9590488320478735,1.0,2.397409091580895,0.6666666666666666,234.2379993797252,83.5483887424152,327.031938223873,180.17281716242223,245.2278166960909,92.95774647887323,240.1,2018.0,235.7,232.0,168.56945724611404
00-0034844,Saquon Barkley,RB,2018,1.903420122510993,1.0,1.314105617975058,1.0,0.6432220966743714,1.0,1.0541467861152929,1.0,2.258514277449726,1.0,0.7655106666066557,1.0,0.06710242920555737,1.0,0.9073944654389459,0.6666666666666666,1.991103932144439,0.5,1.1436112394247198,1.0,0.8807573291846336,1.0,216.32961108598695,93.1242847466988,361.2686324726823,140.9095993222881,248.04012535529435,92.94117647058823,385.8,2018.0,6.6,7.0,187.0472472388466
00-0034869,Sam Darnold,QB,2018,1.0647058948813126,1.0,0.5409656478869547,1.0,0.5479477852154949,1.0,1.2800054978788877,1.0,,0.0,-0.21254442004105256,1.0,0.32188751743116206,1.0,-0.02157388910777207,1.0,-1.6961068932083003,1.0,-0.07537782941797212,1.0,-0.3566945634147025,1.0,168.8292321790423,62.99500892198588,281.8478969152288,154.36188643482825,187.84869941548058,77.46478873239437,168.1,2018.0,256.7,249.0,169.25864346361013
00-0034857,Josh Allen,QB,2018,1.015498982896562,1.0,0.3562139559803501,1.0,-1.4607982568851066,1.0,0.47619298687210043,1.0,-0.5629012957858822,1.0,-0.030885909755331044,1.0,-0.9790399859896813,1.0,0.3463298207804087,1.0,0.8159199933661264,1.0,1.3742082110403775,1.0,2.581448830032692,0.6666666666666666,201.95554727170338,30.46666100944787,245.52191858632654,109.03993840749061,206.86871335056065,84.50704225352112,206.86,2018.0,285.0,278.0,119.94139997593975
00-0034343,Josh Rosen,QB,2018,0.9785937989079989,1.0,0.37865205293712373,1.0,1.4911606109895248,1.0,1.2800054978788877,1.0,,0.0,-0.8649982013666581,1.0,0.16379549540890356,1.0,-0.25341812740612707,1.0,-0.3645040621795555,1.0,0.47964067946266825,1.0,0.720280687981207,0.6666666666666666,149.44882764123247,77.33038277167057,228.03790242641708,117.62725313710628,175.6647273160577,69.01408450704226,112.92,2018.0,282.0,274.0,121.1167874622189
00-0034827,D.J. Moore,WR,2018,1.189634304864051,1.0,0.9517659413393833,1.0,-0.6563696225274537,1.0,1.045849095359748,1.0,0.3291145066257304,1.0,0.21124295251402633,1.0,-0.3516635388198043,1.0,0.5549851163490337,1.0,1.374699253351372,1.0,0.10012545882758937,1.0,0.3402338032160831,1.0,135.08248075930157,72.87376431215334,222.62445568317244,111.87230321664308,175.2294250384005,80.32786885245902,159.0,2018.0,139.0,131.0,165.49788791141458
00-0034830,Hayden Hurst,TE,2018,1.5625700047256652,1.0,0.9238837685318293,1.0,,0.0,-2.0975357872423803,1.0,0.1325327091116809,1.0,0.0889405775343184,1.0,-0.5961435173272372,1.0,0.054258218951130546,1.0,-0.13240852698599878,1.0,-0.25777330170043594,1.0,0.5926096443272807,1.0,61.376226209755316,12.518163087193027,139.70969495787455,40.71021835217933,102.0904879105209,71.02803738317756,35.3,2018.0,204.3,218.0,94.81453204488936
00-0034837,Calvin Ridley,WR,2018,1.1631883527515485,1.0,0.9951301428528811,1.0,1.4675975108014085,1.0,-0.9757558666947749,1.0,-0.16570512884942068,1.0,-0.33544720439252185,1.0,,0.0,-0.03902454099528188,1.0,-1.9382104919421514,1.0,-0.614970289345509,1.0,0.1516445473090023,1.0,158.39885121765542,73.35337605293829,232.85161162389352,93.09440044666628,212.9044193884839,84.8360655737705,206.8,2018.0,135.6,122.0,193.34121874316557
00-0034750,Rashaad Penny,RB,2018,1.5387802522981593,1.0,0.820964627156942,1.0,-0.7969691033864253,1.0,0.19510585157223578,1.0,-0.10237613313437022,1.0,1.9508926095731876,1.0,,0.0,0.7741417280877158,0.3333333333333333,-0.3694780572587726,1.0,0.32599335236296,1.0,0.876457926049724,1.0,105.05402716413985,33.942911060002125,202.34827881030125,70.47163484518859,172.9976460618411,68.23529411764706,70.4,2018.0,83.6,80.0,129.96639417445917
00-0034845,Sony Michel,RB,2018,1.480437873064106,1.0,0.8303688742341224,1.0,1.5936404707311973,1.0,-0.5241356272037774,1.0,-0.6790808056317705,1.0,0.5698054723543876,1.0,,0.0,0.16336709567732408,0.6666666666666666,,0.0,0.08366521990210513,1.0,1.467552695397321,1.0,159.05878980095596,53.449606747314824,220.0860729488601,117.87538451481541,193.7052373584941,82.94117647058825,139.1,2018.0,82.8,78.0,138.2129392505902
00-0034796,Lamar Jackson,QB,2018,0.7079557829918703,1.0,0.5504995445355708,1.0,0.42674969425891807,1.0,1.2800054978788877,1.0,,0.0,-0.9748681423674782,1.0,,0.0,,0.0,,0.0,-0.6303963382986124,1.0,-0.2990271798077141,1.0,125.72546450266383,33.22621896114865,190.61292522554547,78.99965649699242,157.54941343791342,64.7887323943662,157.54,2018.0,255.7,247.0,157.78940284125977
00-0034791,Nick Chubb,RB,2018,1.4220954938300523,1.0,0.5560510519920773,1.0,1.5856982086878897,1.0,-0.5241356272037774,1.0,-1.1747953884304347,1.0,0.5843596272778737,1.0,,0.0,0.05902120876876123,1.0,1.3064792248633592,1.0,0.6087095069006241,1.0,0.20986727154705997,1.0,161.47544418414654,34.98735047953371,211.81643286358863,114.89562180717208,194.47747718382755,84.11764705882354,194.5,2018.0,127.4,117.0,111.45003013106853
00-0034816,Ronald Jones II,RB,2018,1.3783387094045123,1.0,0.6410127228101035,1.0,0.696832365466698,1.0,1.0541467861152929,1.0,-0.32363917432767886,1.0,1.069709944281021,1.0,,0.0,-1.3383607796414514,0.3333333333333333,0.6396292424505446,0.5,-0.27982697878917717,1.0,0.6851345470058613,1.0,118.17092035338925,3.4316266097134793,188.1085949540457,56.52617126690221,153.68698924623448,73.52941176470588,20.7,2018.0,112.4,106.0,143.39599329956175
00-0034348,Courtland Sutton,WR,2018,0.9780666879640303,1.0,0.6217513557804634,1.0,-1.2634539811417447,1.0,-0.43822604609368554,1.0,0.4856761582073353,1.0,0.029922125521246963,1.0,,0.0,0.7114350174207205,1.0,0.02630065464993342,1.0,1.0237211177952525,1.0,0.4292836059729545,1.0,100.92249432219084,16.91673324776314,210.26757584495672,40.23743817762129,165.6974355981771,71.72131147540983,136.3,2018.0,194.4,169.0,136.25174863902757
00-0034829,Mike Gesicki,TE,2018,1.2838570376148606,1.0,1.0303339848755557,1.0,0.8054205864653241,1.0,-0.2854615348549637,1.0,1.10682440034301,1.0,,0.0,,0.0,1.7950015356671263,1.0,2.2848051393678244,1.0,-0.08682724035783124,1.0,0.36932731519539935,1.0,64.05150287565135,12.237477729234254,152.89122185001864,40.75719816416867,99.69583233386224,73.83177570093457,40.2,2018.0,179.7,203.0,94.81453204488936
00-0034349,Kerryon Johnson,RB,2018,1.3054107353619455,1.0,0.8667344089489833,1.0,1.5890074845392677,1.0,1.0541467861152929,1.0,0.1786379614631843,1.0,0.8618593112206158,1.0,0.0005474890149199533,1.0,-0.04777742502103121,0.6666666666666666,1.3137060519012074,1.0,0.04327719782529598,1.0,0.5603136796892807,1.0,139.25747775715678,81.16908585509285,221.43996519614163,123.19603508465703,176.84025059843194,75.88235294117646,139.4,2018.0,77.8,72.0,154.69642795522955
00-0034860,Dante Pettis,WR,2018,0.9251747837390253,1.0,0.06642125460583082,1.0,-0.9289237371257492,1.0,-0.43822604609368554,1.0,-0.20589062333922747,1.0,-0.23403047065079785,1.0,-0.1995336132687125,1.0,,0.0,,0.0,-0.7171268247988087,1.0,0.027571133112677525,1.0,88.33443781347104,21.021879543107126,180.6162958210387,39.33758154976505,107.18580507261727,66.39344262295081,103.5,2018.0,265.3,256.0,103.66036928468255
00-0034775,Christian Kirk,WR,2018,0.8855058555702714,1.0,0.4920445508829359,1.0,1.4556248494366257,1.0,0.371980774674907,1.0,0.24573799122400597,1.0,-0.2924219234111844,1.0,,0.0,-0.6494771867450678,1.0,-0.7793122468454059,1.0,-0.6404629682604414,1.0,-0.5301015378034587,1.0,124.53964198108424,25.146825538807494,201.32587091106066,58.85197057422876,175.5097176262379,78.27868852459017,123.5,2018.0,189.0,212.0,103.87078749844024
00-0034351,Dallas Goedert,TE,2018,1.1690928746868823,1.0,0.7048369510814603,1.0,,0.0,-0.4244749652646357,1.0,-1.3249074773452452,1.0,,0.0,,0.0,,0.0,,0.0,0.4648393104924973,1.0,-0.38398432286651496,1.0,61.53726647959104,12.537819481374886,144.17934801516208,39.55868277763189,97.2381612705116,71.96261682242991,90.4,2018.0,255.7,248.0,90.38411069497737
00-0034353,Anthony Miller,WR,2018,0.8326139513452661,1.0,0.7892643446312881,1.0,,0.0,-1.3847713669460295,1.0,1.6049988452090547,1.0,-0.3108613295460433,1.0,-0.20677789543781214,1.0,,0.0,,0.0,-0.4234035578963756,1.0,0.2830686174924291,1.0,97.72633157117599,12.614589607468499,181.24655000322477,39.75045723503291,120.09434590266623,70.08196721311475,120.22,2018.0,166.0,150.0,118.8030661460284
00-0034358,Derrius Guice,RB,2018,1.0720412184257317,1.0,,0.0,0.6902138137639416,1.0,1.0541467861152929,1.0,-0.15671826363621774,1.0,0.18813180654263958,1.0,,0.0,0.4405887005515294,0.3333333333333333,-0.8620093016537822,0.5,0.1949718406069556,1.0,0.08487254062466043,1.0,59.5312819171622,36.13724873791348,209.18326745374523,57.5295218306035,130.87942205212238,52.352941176470594,57.4,2019.0,,,
00-0034676,James Washington,WR,2018,0.7136071668390044,1.0,0.29805992670431886,1.0,-0.8225783332385589,1.0,0.2356422745911554,1.0,1.0365370538260898,1.0,0.06065446907934517,1.0,,0.0,-0.6873279717611204,1.0,-0.4898240842466128,1.0,-0.014777416083176552,1.0,-0.07846458927244951,1.0,66.02691973638947,18.442981039029743,150.43726754607493,44.08394582751128,120.17631631312685,59.83606557377049,43.7,2018.0,227.7,228.0,45.38738840832187
00-0034777,DJ Chark,WR,2018,0.700384190782753,1.0,-0.12358085240123515,1.0,0.33307370175035106,1.0,0.2356422745911554,1.0,-0.6967563405385602,1.0,0.21738942122564595,1.0,,0.0,,0.0,,0.0,,0.0,0.022595565593825855,1.0,49.50704998839957,22.4649136838855,163.3662144126744,37.62599293267804,104.19427899479489,54.09836065573771,29.4,2018.0,290.3,285.0,29.400571898150456
00-0034838,Royce Freeman,RB,2018,0.8970140807235714,1.0,1.095279627072337,1.0,0.6994797861478006,1.0,0.19510585157223578,1.0,-0.5755534308820572,1.0,0.7689260045565719,1.0,,0.0,0.523976941023482,1.0,-0.3622512302209243,1.0,0.6894855510542424,1.0,1.37932728951075,1.0,101.50230156548957,76.45113074721985,251.45751805663377,101.50230156548957,178.04978426166502,64.70588235294117,101.3,2018.0,41.2,39.0,187.0472472388466
00-0034771,Mason Rudolph,QB,2018,0.16667975115961314,1.0,-0.842053847367765,1.0,0.4808559848645328,1.0,-0.18114084755083026,1.0,,0.0,0.3606757710863024,1.0,1.0837628770430703,1.0,-0.6819632429043591,0.3333333333333333,-1.9966274178780652,0.5,1.2610252034746878,1.0,-0.2543480707247689,1.0,50.9745059100063,-23.689743861959702,215.59072890956938,12.398203093651098,108.7370240496608,50.70422535211267,108.8,2019.0,454.0,482.0,73.58545370497626
00-0034764,Michael Gallup,WR,2018,0.43592466965772725,1.0,0.9123564139360943,1.0,,0.0,0.2356422745911554,1.0,0.8606033343151551,1.0,,0.0,,0.0,-0.3856927763365318,1.0,-0.07368715434416652,1.0,0.14692397676948876,1.0,0.4097282207005333,1.0,97.75160321793454,58.01796057989674,144.7453625652371,84.93645105689102,97.75160321793454,70.08196721311475,97.7,2018.0,144.2,137.0,97.66530195703808
00-0034753,Mark Andrews,TE,2018,0.5624822992104253,1.0,0.4938729622889717,1.0,0.8438434776735765,1.0,-0.2854615348549637,1.0,1.6051246382083197,1.0,,0.0,,0.0,-0.2367976797352489,1.0,-0.8500514923887065,1.0,0.4648393104924973,1.0,0.5926096443272807,1.0,51.118714617327676,8.23031114203436,130.47080082076718,28.232662685140646,104.92492085009184,65.42056074766354,107.2,2018.0,261.0,326.0,52.06825244537371
00-0034765,Tre'Quan Smith,WR,2018,0.30369490909521424,1.0,0.19538853426440442,1.0,-1.1430230932959864,1.0,0.2356422745911554,1.0,0.5060891815711575,1.0,0.09446004699325318,1.0,,0.0,,0.0,,0.0,,0.0,-0.45119670994780603,1.0,75.1031786677783,10.769676288118479,117.92258221068582,30.954611264405184,100.5933685443686,62.704918032786885,100.7,2018.0,246.7,238.0,85.18007118558701
00-0034364,Jordan Akins,TE,2018,0.3657437341910338,1.0,0.1278616602880514,1.0,,0.0,-2.934066198231253,1.0,0.04439108055382267,1.0,,0.0,,0.0,,0.0,,0.0,-0.6739044967542976,1.0,0.2549210162198016,1.0,31.49678205462,-5.151064040855482,57.317295602761206,21.63498837150955,38.57776462310677,51.4018691588785,39.5,2018.0,342.5,381.0,39.488629475101945
00-0034365,Ian Thomas,TE,2018,0.3165590929361859,1.0,,0.0,-0.7125565770152565,1.0,0.6900823065435806,1.0,-0.1680038237716303,1.0,,0.0,,0.0,0.304481487518893,1.0,0.8596702341420357,1.0,0.29389324914989273,1.0,-0.19794922309143262,1.0,39.72254880537139,-14.485963443667607,107.9602304162983,8.951976853771708,67.96361854773137,59.813084112149525,81.30000000000001,2018.0,,,
00-0034366,Keke Coutee,WR,2018,0.1450191964201987,1.0,-0.3267716668056872,1.0,-0.6274943804123888,1.0,1.045849095359748,1.0,0.9854175075396602,1.0,-0.3415936731041415,1.0,,0.0,0.39288789306767274,1.0,-1.1164118965207657,1.0,-1.3215065379491067,1.0,-0.570397368808296,1.0,40.17894578899552,11.22219214843454,94.31860894649611,31.007778512460323,62.53195586641972,47.540983606557376,62.699999999999996,2018.0,288.0,346.0,63.01617697894985
00-0034367,Nyheim Hines,RB,2018,0.4156894520426307,1.0,,0.0,0.6425602415040959,1.0,0.33490530733927965,1.0,-0.25837178003930455,1.0,0.15671663881171047,1.0,,0.0,0.21758875978686734,1.0,-0.04620253306356255,1.0,-1.4402639335165641,1.0,1.0591127432892564,1.0,49.73879059359093,2.914702066859096,179.12811871462964,25.742768210276306,98.31990882258991,47.05882352941176,160.9,2018.0,,,
00-0034772,Antonio Callaway,WR,2018,0.1185732443076961,1.0,-0.03722755766821271,1.0,0.4218122506893309,1.0,1.045849095359748,1.0,-0.6381029706037985,1.0,0.12211915619554156,1.0,,0.0,0.6700988306583757,0.3333333333333333,-0.4793488198631061,1.0,-0.4574557363808089,1.0,0.3481887528218026,1.0,53.791743715458395,15.974188954486728,138.98751303350517,29.999434369532498,92.67030674407846,56.557377049180324,132.3,2018.0,280.7,270.0,84.47450149823912
00-0034766,Chris Herndon,TE,2018,0.21818981042649013,1.0,-0.4164116208235591,1.0,-0.41951034705380846,1.0,0.4120554457242367,1.0,0.1534998779087712,1.0,,0.0,,0.0,,0.0,,0.0,-0.07388445141699304,1.0,0.4908547412112581,1.0,45.957597110243555,-12.2610707874749,102.39365484492656,22.592403624156642,68.2164544404623,63.55140186915887,113.2,2018.0,450.0,478.0,17.250634503543413
00-0034369,Kyle Lauletta,QB,2018,-0.2269755447183921,1.0,,0.0,,0.0,-0.3276195241346869,1.0,,0.0,-0.9793351549154878,1.0,-2.0930614168423674,1.0,0.6902668915310959,1.0,-0.1756563314763453,1.0,-0.01878632563512731,1.0,-0.1885787640348125,1.0,6.805417128709049,-35.34273935179747,55.539010537166405,0.9982894091834938,23.578169047734683,26.76056338028169,-2.2,2018.0,,,
00-0034679,Mark Walton,RB,2018,0.29900469357452386,1.0,-0.992919320537669,1.0,0.6802859862098072,1.0,1.0541467861152929,1.0,-0.9466449023066724,1.0,-1.1141687460100345,1.0,,0.0,-0.7824390670811375,0.3333333333333333,-0.7174313531945754,1.0,-0.6935646450828457,1.0,-0.05569232612875386,1.0,17.20352750983383,-7.111238660274198,101.00489604277277,12.729927103037461,61.217285498523026,27.058823529411764,12.5,2018.0,330.0,382.0,28.136204822057245
00-0034370,DaeSean Hamilton,WR,2018,0.012789435857685732,1.0,-0.9975738387969331,1.0,0.329552330760709,1.0,-0.5745645461774371,1.0,-0.12168718212507515,1.0,-0.38154571972966916,1.0,,0.0,0.609743456590376,0.6666666666666666,-0.6688491734677993,1.0,0.07881961980062227,1.0,0.4292836059729545,1.0,31.915337305354107,10.353545755542797,109.04760824985891,16.883142608397044,64.76876601403326,40.57377049180328,66.3,2018.0,396.0,428.0,36.760043641504225
00-0034159,Will Dissly,TE,2018,0.005056364988816073,1.0,,0.0,-1.2837386612453983,1.0,0.4120554457242367,1.0,-0.6928364938594883,1.0,,0.0,,0.0,-0.3666676556363984,1.0,-1.5114373331407294,1.0,0.47778209943333555,1.0,0.6057501307578335,1.0,41.095856118351755,-14.282828560271188,87.73668939985608,16.597780867374993,62.54509338228348,60.747663551401864,35.6,2018.0,,,
00-0034798,Durham Smythe,TE,2018,-0.044128276266031795,1.0,,0.0,0.7836284989143749,1.0,-0.4244749652646357,1.0,-0.9401353338857782,1.0,,0.0,,0.0,0.002704420687286926,1.0,-1.1233868887635232,1.0,0.28095046020905445,1.0,0.36932731519539935,1.0,10.885695747050164,-10.94747945904357,55.37625090890235,10.885695747050164,21.743686155937084,28.971962616822427,11.0,2018.0,,,
00-0034378,Ito Smith,RB,2018,0.09480636625533682,1.0,,0.0,-0.7804227241295345,1.0,-0.5241356272037774,1.0,1.1085844230668056,1.0,0.47857983466530185,1.0,,0.0,,0.0,,0.0,,0.0,-0.05712622126375481,1.0,64.14342964579382,8.944541347182206,118.409372837597,56.86734172994137,97.3568617603087,55.88235294117647,97.7,2018.0,,,
00-0034799,Kalen Ballage,RB,2018,0.021878392212770038,1.0,-0.1477532581021655,1.0,0.5412964004519235,1.0,-0.5241356272037774,1.0,-0.5727952604399931,1.0,-0.6801025145696071,1.0,,0.0,0.39415657885343053,1.0,-0.021524761322969786,1.0,1.2342447291039151,1.0,0.26831327176436326,1.0,37.85051534165732,3.6823379331119206,135.3588413785091,37.26590484986545,104.32888311935852,41.76470588235294,37.7,2018.0,228.7,229.0,51.74146228235421
00-0034267,Jaleel Scott,WR,2018,-0.23844710921108891,1.0,,0.0,,0.0,-0.5745645461774371,1.0,0.38310980294985547,1.0,,0.0,,0.0,-1.0859645023276905,1.0,-0.13177390580423973,1.0,1.457839938523384,1.0,0.6886173193179239,1.0,7.892379645754809,-2.8118054113720183,100.53944802899785,1.557207332838563,52.550174393858114,19.262295081967213,1.6,2019.0,,,
00-0034268,J'Mon Moore,WR,2018,-0.2516700852673402,1.0,-0.22648590845068914,1.0,-0.7007388969969437,1.0,-0.5745645461774371,1.0,0.30466741856725044,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,2.745306564027378,1.0,25.98313596711048,0.003346852479269913,109.70369526817376,4.3002499245579875,50.32090810655125,36.47540983606557,3.5,2018.0,290.0,315.0,19.781583549029296
00-0034681,Chase Edmonds,RB,2018,-0.021878392212770038,1.0,-0.226447782807613,1.0,-1.2086430192978712,1.0,0.19510585157223578,1.0,-1.2532434626470992,1.0,-1.5844675774120887,1.0,,0.0,0.8834661445503067,1.0,0.0495112632717604,1.0,-0.8649741789156592,1.0,1.7963286279890194,1.0,62.77044508680753,1.2961768292544313,173.46957875138241,32.299039586495205,133.8808444733793,55.294117647058826,63.1,2018.0,245.0,237.0,62.88047902150554
00-0034383,Dalton Schultz,TE,2018,-0.2736566021219885,1.0,,0.0,0.8673559931890745,1.0,0.4120554457242367,1.0,-0.6392331671563184,1.0,,0.0,,0.0,0.10038060760010217,1.0,-0.05254815312453017,1.0,-0.2707160906412741,1.0,0.7091739938878375,1.0,24.278545634926132,-14.153861477520126,79.83747551712361,11.888869546441775,63.41298755468152,45.794392523364486,23.6,2018.0,,,
00-0034386,Justin Watson,WR,2018,-0.3971228218861044,1.0,-0.895129649603201,1.0,,0.0,0.2356422745911554,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.4308090881809218,1.0,33.13946942404117,-1.7645035104756632,140.44782925410925,6.93776590000352,92.28652124359796,42.21311475409836,1.5,2018.0,379.0,416.0,24.04715300914783
00-0034393,Troy Fumagalli,TE,2018,-0.5851593300693584,1.0,,0.0,-0.9666064397802694,1.0,-0.4244749652646357,1.0,0.36047743733894405,1.0,,0.0,,0.0,,0.0,,0.0,-0.08682724035783124,1.0,0.29418985541372605,1.0,16.48250401363988,-12.208124824658364,64.72485447518022,13.598334932865376,25.638717732612726,36.44859813084112,15.799999999999999,2019.0,,,
00-0034270,Tyler Conklin,TE,2018,-0.6015542104876409,1.0,,0.0,,0.0,-0.4244749652646357,1.0,0.19135797219261602,1.0,,0.0,,0.0,0.1028591861529862,1.0,0.9057763332130934,1.0,-0.36742307961522624,1.0,-0.5035210892483548,1.0,13.07358087771624,-15.162361047534564,56.88138111630127,7.046837367459558,14.753791535821467,33.64485981308411,12.7,2018.0,,,
00-0034395,Daurice Fountain,WR,2018,-0.5954674627298738,1.0,,0.0,-1.1106264801912793,1.0,-0.43822604609368554,1.0,-2.1352616703947507,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,-0.2534537104310611,1.0,29.540348609367634,1.540497554475528,135.2457146417713,9.068712155682277,74.4293999698985,40.16393442622951,,2020.0,,,
00-0034271,Jordan Lasley,WR,2018,-0.6351363908986277,1.0,,0.0,-0.6620038161108811,1.0,0.2356422745911554,1.0,0.4474027249926785,1.0,-0.4061315945761477,1.0,,0.0,-0.018351157463005748,0.6666666666666666,-1.2059244411313588,1.0,0.07881961980062227,1.0,0.6886173193179239,1.0,33.4834815659553,1.843846436933501,93.50236162067027,16.90097092531263,70.6560211573492,42.62295081967213,,,,,
00-0034331,Jaylen Samuels,TE,2018,-0.732713253833902,1.0,,0.0,-0.932197880489297,1.0,0.4120554457242367,1.0,0.9894543953629716,1.0,4.715628392189822,1.0,0.5770727399824884,1.0,1.0903040752886173,1.0,0.43786551497441856,1.0,-3.5643549455260306,1.0,-0.11674622236056051,1.0,42.62881263470633,-15.090116330701953,101.34491604853747,14.22967998060571,62.70638255054388,61.6822429906542,89.5,2018.0,,,
00-0034400,Jordan Wilkins,RB,2018,-0.5323742105107375,1.0,0.3253094398445047,1.0,0.5896118278820449,1.0,-1.3831765617468341,1.0,0.14704927097230666,1.0,-0.1649428405790967,1.0,,0.0,0.03960211078513486,0.3333333333333333,-0.18104775521517472,1.0,0.7495884641822054,1.0,1.0591127432892564,1.0,59.853616699096605,8.959527736883647,156.6509912901307,42.34098368969293,81.87807261893082,52.352941176470594,60.1,2018.0,165.8,149.0,66.77557223488188
00-0034401,Mike White,QB,2018,-1.0019844084782148,1.0,,0.0,-0.7848303329189605,1.0,-0.3276195241346869,1.0,,0.0,-0.605055206432932,1.0,0.33450519055030953,1.0,-1.5459232660802829,1.0,-2.460915054826178,1.0,0.6385186618633949,1.0,-0.623732009594664,1.0,14.35836144920016,-25.63227143219449,213.43989974117608,11.018132174912509,79.16395762158834,35.2112676056338,,2021.0,,,
00-0034272,Marquez Valdes-Scantling,WR,2018,-0.7938121035736433,1.0,-1.1351320764144714,1.0,-1.2881035780692391,1.0,-1.248432866862278,1.0,-0.309047900868969,1.0,0.3556849672370878,1.0,,0.0,1.1006753711318817,0.3333333333333333,-0.7640721476209322,1.0,0.8321543863461192,1.0,2.745306564027378,1.0,46.84935498753909,5.55216033746581,115.59453770221678,8.088361766977266,103.84618391349731,52.04918032786885,111.0,2018.0,417.0,446.0,37.64399718764218
00-0034273,Damion Ratley,WR,2018,-0.8070350796298946,1.0,,0.0,,0.0,-0.5745645461774371,1.0,-0.7819193056731387,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.3481887528218026,1.0,22.702639866189102,-2.12505447887795,132.20944677619812,4.599882295590972,64.63877841417418,35.24590163934426,27.4,2018.0,,,
00-0034808,John Kelly,RB,2018,-0.6344733741703311,1.0,-0.26908469712502747,1.0,-0.4812641871649469,1.0,0.33490530733927965,1.0,0.3998640290550792,1.0,-0.35201979220453594,1.0,-0.3611090670908392,1.0,-0.9644488994270235,0.6666666666666666,-0.014297934285121576,1.0,-0.12813233600751758,1.0,-1.467014197526754,1.0,26.547352341263817,-5.117095908459982,107.86241750701612,12.025575474885294,66.05196189119167,35.88235294117647,12.100000000000001,2018.0,252.0,243.0,29.575730025871025
