season,source,blend_model_weight,team_id,proj_points_for,sim_wins_mean,sim_wins_p10,sim_wins_p90,sim_points_mean,sim_seed_mean,playoff_odds,title_odds
2025,model,,8,1392.2937467935312,7.068666666666667,5.0,9.0,1394.0815736361153,5.383666666666667,0.6363333333333333,0.10166666666666667
2025,model,,9,1356.056518307874,6.698333333333333,4.0,9.0,1354.0657874557937,6.082666666666666,0.52,0.058666666666666666
2025,model,,10,1334.0819131420262,6.252,4.0,9.0,1334.6007440707365,6.719,0.42866666666666664,0.03966666666666667
2025,adp,,1,1414.2297023254362,7.142,5.0,9.0,1414.4977071431717,5.258,0.63,0.10733333333333334
2025,adp,,2,1438.7567605358936,7.172,5.0,10.0,1439.156595642595,5.076666666666667,0.6566666666666666,0.11766666666666667
2025,adp,,3,1388.369206939146,7.000666666666667,5.0,9.0,1389.4917460450354,5.571,0.582,0.07666666666666666
2025,adp,,4,1391.0424307736246,6.5473333333333334,4.0,9.0,1389.7983629946461,6.168,0.5036666666666667,0.07233333333333333
2025,adp,,5,1374.6630971434972,6.548333333333333,4.0,9.0,1373.0572337845176,6.242666666666667,0.493,0.058
2025,adp,,6,1444.103423010036,7.692666666666667,5.0,10.0,1444.384879693108,4.509333333333333,0.747,0.14966666666666667
2025,adp,,7,1485.457345487215,7.933666666666666,6.0,10.0,1485.2859960956107,3.968,0.801,0.20333333333333334
2025,adp,,8,1401.8564257797361,6.634333333333333,4.0,9.0,1400.1536857331005,6.063666666666666,0.5316666666666666,0.08
2025,adp,,9,1396.1554651821575,6.938,5.0,9.0,1395.6341825319066,5.717333333333333,0.5853333333333334,0.07433333333333333
2025,adp,,10,1382.7320276513183,6.391,4.0,9.0,1382.7339489673489,6.425333333333334,0.4696666666666667,0.06066666666666667
2025,blend,0.35,1,1358.2996580980634,6.531,4.0,9.0,1357.0991606173602,6.278666666666667,0.482,0.06633333333333333
2025,blend,0.35,2,1422.6637794978371,7.228666666666666,5.0,10.0,1422.645562299415,5.024,0.652,0.11733333333333333
2025,blend,0.35,3,1372.9141406883055,7.004,5.0,9.0,1372.7843409355166,5.558666666666666,0.5926666666666667,0.06833333333333333
2025,blend,0.35,4,1390.1254587121527,6.835,5.0,9.0,1389.362201731696,5.714,0.5686666666666667,0.096
2025,blend,0.35,5,1388.6520009650585,7.007666666666666,5.0,9.0,1389.9253619376616,5.507666666666666,0.609,0.09666666666666666
2025,blend,0.35,6,1413.544255650455,7.453333333333333,5.0,10.0,1412.6833639979886,4.878,0.6986666666666667,0.12133333333333333
2025,blend,0.35,7,1462.436331472706,7.936333333333334,6.0,10.0,1464.152768797416,3.9303333333333335,0.7996666666666666,0.19833333333333333
2025,blend,0.35,8,1396.0569267358524,6.881666666666667,5.0,9.0,1395.418769519247,5.637333333333333,0.598,0.107
2025,blend,0.35,9,1375.4553591051185,6.842666666666666,5.0,9.0,1376.324455362703,5.839,0.5626666666666666,0.08233333333333333
2025,blend,0.35,10,1359.2125064036113,6.2796666666666665,4.0,9.0,1359.2818917140175,6.632333333333333,0.43666666666666665,0.04633333333333333
