gsis_id,player_name,position,draft_year,score_draft_capital,score_draft_capital_coverage,score_pre_draft_fantasy,score_pre_draft_fantasy_coverage,score_recruiting,score_recruiting_coverage,score_timing,score_timing_coverage,score_cfb_receiving,score_cfb_receiving_coverage,score_cfb_rushing,score_cfb_rushing_coverage,score_cfb_passing,score_cfb_passing_coverage,score_combine_speed,score_combine_speed_coverage,score_combine_explosion,score_combine_explosion_coverage,score_combine_size,score_combine_size_coverage,score_team_context,score_team_context_coverage,draft_overall,dynasty_ppr_y1_y3_total,first_stat_season,dynasty_seasons_complete,ppr_y1,ppr_y2,ppr_y3,ff_adp,ff_adp_rank,predicted_dynasty_ppr_y1_y3_total,predictive_q25,predictive_q75,ppr_low,ppr_high,success_score_dynasty_0_100,predicted_ppr_y1,predictive_q25_ppr_y1,predictive_q75_ppr_y1,ppr_low_ppr_y1,ppr_high_ppr_y1,success_score_ppr_y1,predicted_ppr_y2,predictive_q25_ppr_y2,predictive_q75_ppr_y2,ppr_low_ppr_y2,ppr_high_ppr_y2,success_score_ppr_y2,predicted_ppr_y3,predictive_q25_ppr_y3,predictive_q75_ppr_y3,ppr_low_ppr_y3,ppr_high_ppr_y3,success_score_ppr_y3
00-0033069,Braxton Miller,WR,2016,0.08926757733570281,1.0,0.147370835198717,1.0,1.3724439768109613,1.0,-1.6093229943569802,1.0,-1.6068447512301836,1.0,1.1003335556878184,1.0,-0.5846288819785207,1.0,0.9398054038938568,1.0,-0.20227213241497202,1.0,-0.014452756804957532,1.0,-0.9649472857609865,1.0,85,,2016.0,0,30.9,41.3,,235.3,240.0,288.75208844119135,210.00312622029824,288.75208844119135,46.261857975292386,624.1948048459554,50.0,59.86086316197915,34.932254290081325,80.18526199199434,5.9227163052141805,144.03709456336776,56.62100456621004,74.58817491660479,43.52094512212022,74.58817491660479,15.98990799116163,168.1859971650014,41.77215189873418,126.41877105663427,68.40815502915949,157.66408267113573,-11.764516160414598,253.73166326637136,62.77372262773723
00-0033060,Leonte Carroo,WR,2016,0.07489493595335066,1.0,-0.43486240287713795,1.0,0.3548563753553655,1.0,-0.04846539479738014,1.0,-0.4700906497860239,1.0,,0.0,,0.0,-0.29658442570267646,0.3333333333333333,-0.4184172203282666,1.0,0.21448065852511133,1.0,-0.5028840034510837,1.0,86,44.6,2016.0,1,11.9,13.9,18.8,304.5,331.0,95.5777062621756,54.2750747855004,405.73348499567436,-69.7943087356669,583.1384088612439,14.0625,30.60814117549218,11.840842462225364,66.63011244926149,-4.234861195927399,109.62845840202452,37.89954337899543,73.23068203401941,20.253795755776107,150.13390865702362,-11.652605184562415,209.86620312298282,41.77215189873418,25.894850888378194,16.471974129540943,153.47967695251074,-17.7779898292266,230.65245466879742,24.817518248175183
00-0032393,C.J. Prosise,RB,2016,0.2996407296162669,1.0,-0.04239366534261461,1.0,-0.6440560981246076,1.0,-0.08765773571661001,1.0,0.21032150857310902,1.0,-0.11374307442997474,1.0,,0.0,0.7122620421553387,0.3333333333333333,0.13799466161594384,1.0,0.46737007498324323,1.0,0.01478972070040082,1.0,90,82.9,2016.0,1,61.0,17.0,4.9,164.7,187.0,173.6512599144396,173.6512599144396,395.994086244287,-59.37463512725917,637.7617919491149,29.47368421052631,60.15641813875523,45.018367588849166,114.06329031757512,16.333953235084227,157.3078571864497,50.318471337579616,59.590291315282215,26.883512510530043,134.3342096906761,-12.598603380450829,324.8675788215671,40.707964601769916,94.80226842872682,40.44469520476182,157.28867884596104,-5.103087289463389,177.07635565991978,49.51456310679612
00-0033119,Jacoby Brissett,QB,2016,-0.7598003344906114,1.0,-1.6505219321907123,1.0,0.48850427869329316,1.0,-1.449775440902166,1.0,,0.0,0.13063945356890228,1.0,-0.832072519975995,1.0,-1.115657883199582,1.0,-0.12381106065589859,1.0,0.7034018430419319,1.0,-0.5558599343004422,1.0,91,233.59999999999997,2016.0,1,28.299999999999997,205.92,-0.62,501.0,533.0,170.28503028953597,105.0135320515213,562.167110301524,-138.09239494675404,1094.916775024326,11.538461538461538,28.388615411989143,0.013051145186813232,41.75918535214227,-142.98448981012444,214.71542758013027,40.57971014492754,26.869625910706677,1.900912406912971,76.67773318455538,-103.18493844430604,307.63911476802434,24.444444444444443,82.38,82.38,286.47,-50.124,378.03999999999996,25.925925925925924
00-0033104,Cody Kessler,QB,2016,-0.7910579431880099,1.0,-1.330516197951264,1.0,0.47631315074526126,1.0,-0.720863288618967,1.0,,0.0,-0.733563541299408,1.0,-0.11333547083997654,1.0,-0.24931083601064052,1.0,-1.1719151841002542,1.0,-0.7443153544002608,1.0,-0.40010216851349134,1.0,93,118.6,2016.0,1,77.0,2.9400000000000004,38.660000000000004,458.0,490.0,169.81276118410565,115.89310051637939,562.167110301524,-138.09239494675404,1094.916775024326,11.538461538461538,38.44649344397835,6.259904922171302,76.91239514843457,-140.50056926946655,251.38131713155536,43.47826086956522,2.958768124363799,2.821224071263818,38.63196999858606,-99.31188832938922,256.81390683171287,4.444444444444445,82.38,82.38,286.47,-50.124,378.03999999999996,25.925925925925924
00-0032394,Nick Vannett,TE,2016,0.2371165746493041,1.0,-0.7031053155957158,1.0,0.7576754418501076,1.0,-0.6171116550055945,1.0,-1.1452394170028681,1.0,,0.0,,0.0,0.41896085241859443,1.0,-1.090050903892001,1.0,0.6966428179934445,1.0,-0.12297367225202616,1.0,94,110.5,2016.0,1,6.2,30.4,73.9,502.0,534.0,126.35527782505358,110.39944017654321,178.28922844546037,-28.852833116580925,374.65291552301295,39.285714285714285,11.248167689579265,6.191518408166844,17.38809592304169,-3.1225451104518367,62.3824204829686,30.851063829787233,30.285712231232647,30.285712231232647,33.285020328797714,24.101261569673852,93.35180655635955,41.42857142857143,74.15581408783687,73.93125753871082,93.01047187659745,30.24551396951409,172.3757133616264,66.66666666666666
00-0032893,Connor Cook,QB,2016,-0.9004595736289049,1.0,-1.7323838642054548,1.0,-0.770754000019261,1.0,-0.720863288618967,1.0,,0.0,-0.955207453546575,1.0,-0.47863287736285404,1.0,-0.4073843367450205,1.0,0.1469670645424225,1.0,-0.3801071106462002,1.0,-0.6829257704125242,1.0,100,,2016.0,0,6.0,,,512.0,544.0,300.16371614070067,300.16371614070067,644.335525360945,60.86832073326144,1119.5555938467458,15.384615384615385,11.389239614397276,0.30921387169425796,28.361330693217248,-145.95568067524133,219.78865450749163,28.985507246376812,-0.7728050397472382,-4.892325926910826,-0.7728050397472382,-94.39958981736565,303.35256337643847,2.2222222222222223,82.38,82.38,286.47,-50.124,378.03999999999996,25.925925925925924
00-0032398,Chris Moore,WR,2016,-0.22693053307604452,1.0,-1.0617153534795132,1.0,-0.9328044753306074,1.0,-0.908697566048082,1.0,-0.6421755699574323,1.0,-0.43939369860616356,1.0,,0.0,0.31476193726705126,1.0,0.7033847005879958,1.0,0.19483933188975222,1.0,-0.38078919671568545,1.0,107,125.7,2016.0,1,19.5,59.900000000000006,46.3,382.0,426.0,135.58257148545445,125.30779931914897,353.1079993143766,-21.249331371522928,606.9607646828085,25.0,29.506396457534542,18.68467220883811,36.07797715566485,2.1384074716276267,110.1662198134512,37.89954337899543,59.91704064414451,59.91704064414451,77.07029677507504,3.951295615770224,139.06780353362103,36.708860759493675,46.89904810489309,46.28458254825345,104.6883716788357,0.038542892387368966,229.3483397460806,32.846715328467155
00-0033110,Tyler Higbee,TE,2016,-0.03737496396281025,1.0,0.6160725049409751,1.0,-1.4282654104962897,1.0,-0.6171116550055945,1.0,0.8259893137208111,1.0,,0.0,,0.0,-0.36314255362239667,0.3333333333333333,,0.0,0.16996529859556314,1.0,-0.02422590785720397,1.0,110,151.2,2016.0,1,25.5,60.5,65.2,256.3,260.0,182.40195781340614,182.40195781340614,378.9114834501284,11.924657936615631,417.3714109975137,57.14285714285714,45.742312980953486,25.519770037631194,109.95805164246929,8.442549732649095,120.98024740988824,64.8936170212766,70.539614489256,51.27505999456981,116.29039134737651,36.88847871911619,198.25869672370308,61.42857142857143,72.9795905207902,72.9795905207902,115.97093065681926,40.868090464236104,161.8222089802925,63.49206349206349
00-0032400,Malcolm Mitchell,WR,2016,-0.2987937399878053,1.0,0.10486626325609859,1.0,1.3710074169746296,1.0,-1.6093229943569802,1.0,-0.5657031026663588,1.0,,0.0,,0.0,-0.21224201263974304,1.0,0.4834822294360047,1.0,-0.3296787720811341,1.0,0.44037325086525975,1.0,112,,2016.0,0,96.1,,,241.0,246.0,336.4104378913133,296.7391611388574,399.42860907247245,87.88730594970896,495.8018033343403,54.6875,67.25648106921386,22.22705680561342,98.79767093280904,4.8627586280211155,124.86978476754366,60.273972602739725,122.30211359353439,119.52204953668817,122.30211359353439,39.265686299692966,190.26204533516122,60.75949367088608,143.55346454049058,77.1507607696929,143.55346454049058,20.62364980587879,234.70778735431148,64.96350364963503
00-0033079,Ricardo Louis,WR,2016,-0.32753902275250957,1.0,-1.1234260562181966,1.0,0.469781162261909,1.0,-0.04846539479738014,1.0,-1.014173413702413,1.0,0.6975367159935795,1.0,,0.0,0.45290690278786117,0.3333333333333333,1.0164575498797839,1.0,0.7612158535995804,1.0,0.2053072847091154,1.0,114,,2016.0,0,38.5,62.7,,392.0,433.0,246.54481644065677,118.03385984487255,322.1574098068816,-40.273626312594544,505.1260915115783,45.3125,38.33557358535062,25.184279406108168,69.97347694208896,-6.127876860639468,137.32414063284187,43.37899543378995,62.69002418477957,62.686311972310655,62.69002418477957,13.24970851123846,115.58026205001008,36.708860759493675,62.32032451920682,37.3933109635202,102.31275019828094,-23.056924163936856,222.31059405144447,37.95620437956204
00-0033111,Pharoh Cooper,WR,2016,-0.370656946899566,1.0,0.004269506626228151,1.0,-0.6131699117467831,1.0,0.8117667764533217,1.0,-0.1266985989897924,1.0,0.5119342506442731,1.0,0.6679528296517783,1.0,-0.5107248052713961,0.3333333333333333,-1.4545635295821246,1.0,-0.310037445445775,1.0,-1.4329215852028994,1.0,117,48.6,2016.0,1,22.6,26.0,0.0,255.7,259.0,97.85350165189516,91.97294821983724,377.82372497427633,-71.40956907027545,553.4829231533824,14.84375,22.85567131487803,22.50612916249931,50.6426132077985,-6.827834314907461,118.27581851866503,33.789954337899545,45.15178297993606,25.965756282568357,135.9136595426065,0.43057124229525456,204.2149561861231,29.11392405063291,15.982636842178197,9.314068738218735,128.78826775520048,-30.72867009100085,216.88245825658663,16.78832116788321
00-0032404,Tyler Ervin,RB,2016,-0.1607665264310366,1.0,-0.7047302710716769,1.0,-1.3026500662341727,1.0,-1.0344548170277104,1.0,1.0146211694999856,1.0,0.4580753304473002,1.0,,0.0,1.4671266737480173,0.3333333333333333,1.6071812504886602,1.0,-1.1884381196288751,1.0,-0.22062143804819387,1.0,119,24.6,2016.0,1,5.1,13.0,6.5,269.0,273.0,158.07768737244623,67.50052676880678,280.3298004754848,-117.9831286782863,640.0747003391997,27.368421052631582,63.574731540760034,23.68155664541062,108.39319437954745,5.154490469686043,137.1864783652236,53.503184713375795,13.168900337692783,13.168900337692783,141.1473232263152,-16.786543014561133,239.90380449450913,22.123893805309734,27.53866504770877,6.895962152835445,72.20983757121925,-4.17436337225267,168.00424806083714,29.126213592233007
00-0032775,Demarcus Robinson,WR,2016,-0.5000107193407354,1.0,-1.4502400709096415,1.0,0.5071317180065357,1.0,0.11114134814442383,1.0,-1.235785218047899,1.0,-0.4749345962262435,1.0,-0.6321993808921709,1.0,0.1588067090516762,1.0,-0.26563817892106895,1.0,0.06926407867292636,1.0,-0.2131624141295794,1.0,126,217.9,2017.0,1,42.2,74.8,100.9,441.0,474.0,217.79114613024717,217.7552726394933,265.16130830254207,-20.160656335581066,642.4207846048296,40.625,42.77812830421624,33.60054378359096,69.70540083851424,3.389554948699267,154.06976697724804,47.03196347031963,75.32291088923644,70.76498207913716,119.50580430401331,-12.28976161001447,168.57335176656653,42.405063291139236,93.09594519440364,64.76406713275789,101.20320147053235,-1.8701991331989518,195.64195044854566,48.9051094890511
00-0032411,Kenneth Dixon,RB,2016,-0.39890821059343495,1.0,-0.05358832686272769,1.0,-0.806449131357103,1.0,-0.08765773571661001,1.0,2.080554407617455,1.0,0.5601319283110299,1.0,,0.0,0.14435622705972692,1.0,0.3758066650565375,1.0,-0.18937936606791161,1.0,-0.34647903061490354,1.0,134,,2016.0,0,102.4,,54.4,185.5,173.0,303.2796661574969,226.79136046095175,393.9398623218546,56.18760916279234,566.7220064602916,49.473684210526315,79.90062845666448,70.7906850582204,137.35382706697877,22.730898880234236,188.7274365799856,56.68789808917197,114.08022364642923,63.16207619971703,153.26262588525043,-7.802211497717195,225.47132136503674,55.75221238938053,70.69075350145148,53.6533130690793,105.86142041076435,23.947063113817762,214.80911305631355,42.71844660194174
00-0033077,Dak Prescott,QB,2016,-1.44746772583338,1.0,0.8453598796875713,1.0,-0.7870088372833035,1.0,-0.720863288618967,1.0,,0.0,0.8650431073913217,1.0,-0.004860702767744916,1.0,-0.20909308201809146,1.0,0.3609460430913805,1.0,-0.08115812963817445,1.0,0.5289862716521605,1.0,135,833.4399999999999,2016.0,1,286.88,260.66,285.9,187.0,177.0,788.5891067111488,384.8751614358197,832.9730385935835,52.36086008996159,1061.8713805362543,69.23076923076923,123.32806779188545,63.762158949295646,179.3583749003167,-122.79173368615503,429.59370821366343,62.31884057971014,256.26087534651964,67.62616231807492,256.26087534651964,-54.03315794963338,344.7842413900128,66.66666666666666,118.47827186740261,82.38,286.47,-50.124,378.03999999999996,25.925925925925924
00-0032972,Devontae Booker,RB,2016,-0.4306604351484214,1.0,0.201955583628862,1.0,,0.0,-1.9812518983388105,1.0,0.3214492964977935,1.0,0.05134552397927183,1.0,0.728898405496845,1.0,-0.15044039395056755,0.3333333333333333,,0.0,0.20415136012468513,1.0,0.05211144470697016,1.0,136,321.9,2016.0,1,142.7,91.4,87.8,147.5,138.0,321.8535432122854,321.8535432122854,440.5216131336116,108.32280249023631,570.8561437398308,53.68421052631579,110.4312253065064,86.60116585999221,142.466602042585,34.520965740615004,174.29351926355602,70.06369426751591,89.39126768813279,77.14396633772277,120.40524683288376,39.095463004052185,206.421771600071,51.32743362831859,88.35579996873787,88.06269426838782,128.88394956410104,25.472682512531748,168.452733163583,48.54368932038835
00-0033080,Seth Devalve,TE,2016,-0.5177351565340104,1.0,-0.6674719155615708,1.0,,0.0,-0.6171116550055945,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,-0.31981249961860586,1.0,138,129.6,2016.0,1,34.7,76.5,18.4,495.0,527.0,80.26263141695631,52.02048716452772,127.5514805107642,-93.77406331424204,269.1628249237026,21.428571428571427,19.18631616246854,10.762624323591874,34.69929518971518,-3.373770298545592,80.4035660799722,40.42553191489361,21.422911905363144,2.035702728466818,64.46837224316207,7.785061686274277,70.5205075409897,34.285714285714285,18.170002908291877,7.935517957300196,18.170002908291877,-16.502529791822532,82.1924727025151,25.396825396825395
00-0033098,Cardale Jones,QB,2016,-1.509982943228177,1.0,-1.5686600001759698,1.0,0.3113265525152294,1.0,-1.449775440902166,1.0,,0.0,-0.5540640834578072,1.0,-1.8058648818434042,1.0,-0.009857408869941698,0.3333333333333333,1.67924418727641,0.5,2.6048550148761698,1.0,-0.5736685293039325,1.0,139,,2016.0,0,1.74,,,490.0,522.0,289.2841476758428,289.2841476758428,644.335525360945,60.86832073326144,1119.5555938467458,15.384615384615385,7.492189988332002,-1.4632799031058537,28.361330693217248,-145.1618066303096,214.71542758013027,23.18840579710145,52.1285847510137,16.217629320961283,92.46915557025908,-93.30269313085621,312.2097734411171,26.666666666666668,82.38,82.38,286.47,-50.124,378.03999999999996,25.925925925925924
00-0032778,Tajae Sharpe,WR,2016,-0.7012276986936655,1.0,0.9532044133297091,1.0,-1.0039141872290311,1.0,-0.04846539479738014,1.0,0.5353331292521162,1.0,-0.4907305507240568,1.0,,0.0,-0.831935374624485,0.3333333333333333,-1.2309036751914373,1.0,-0.11781091891820059,1.0,-0.10335913205463172,1.0,140,,2016.0,0,105.3,,71.2,129.5,124.0,364.45579693704013,364.45579693704013,433.18656870727574,106.61486773701144,508.0559490845844,58.59375,105.8745921410598,48.247717463818084,116.8245153780879,45.60845139664521,180.5733585739228,71.68949771689498,123.18487966672679,79.1809685343684,123.18487966672679,12.721469214332728,165.08967622368405,60.75949367088608,100.46618631750076,72.07388583303678,129.14351925088974,33.18206136256226,224.57371842529017,51.09489051094891
00-0032940,DeAndre Washington,RB,2016,-0.541793221090874,1.0,0.1713104100397692,1.0,0.3688400516495136,1.0,-1.0344548170277104,1.0,1.0121121417877497,1.0,0.46030608976786547,1.0,,0.0,0.4340154211779684,1.0,-0.5659199972441739,1.0,-1.1067528297871438,1.0,-0.49638600603531796,1.0,143,181.6,2016.0,1,85.2,85.0,11.4,152.3,142.0,208.77294026742544,182.1167737225696,269.6516008011884,40.0978004076523,569.9707501437804,36.84210526315789,99.87681858775332,74.96521788995551,118.51682299600407,37.23790345363427,187.71619881013333,63.69426751592356,84.47472481994686,73.17343201432818,134.31776138395327,9.998285947583646,226.442001928739,47.78761061946903,66.23202058628063,15.325196413597048,107.95870297238419,1.3042176316807534,208.25607828606599,41.74757281553398
00-0032417,Paul Perkins,RB,2016,-0.6370498947558333,1.0,-0.3599856671062374,1.0,-0.6933291979515613,1.0,-0.08765773571661001,1.0,0.18069398642836318,1.0,0.3528903641653426,1.0,,0.0,0.0652352150759066,0.3333333333333333,0.07282884987879748,1.0,-0.49344072584733534,1.0,-0.1595967674679223,1.0,149,,2016.0,0,76.8,21.6,,218.7,225.0,273.0050360526952,234.67990486302674,503.39996184717467,77.99857397486241,542.4151152398924,42.10526315789473,71.52816541449832,57.21744513901155,105.93195743615749,21.70950096780614,123.68930995612014,55.4140127388535,58.67110549640021,22.046702913459225,167.67398549089125,-10.366174148968096,229.62115856013293,40.707964601769916,101.12276732198488,75.42153936478637,127.34074121501044,23.908489614911616,186.43276052198826,51.45631067961165
00-0032780,Jordan Howard,RB,2016,-0.6529260070333266,1.0,-0.19072026500794315,1.0,-1.4886386683978856,1.0,0.07103817627922901,1.0,,0.0,-1.7235645182310109,1.0,,0.0,-0.2582781984638142,0.3333333333333333,0.0766373904634628,1.0,0.9017434460967055,1.0,0.213487762930992,1.0,150,609.8,2016.0,1,230.1,199.70000000000002,180.0,197.0,199.0,464.1774974899618,286.4333889568331,605.0515391119026,30.139620820073475,752.7098713546737,70.52631578947368,97.03168778832075,56.76824501396347,119.82523236150085,11.29287403608873,229.90436543182258,62.42038216560509,131.53037443226853,61.65590916103075,199.5495550393933,-0.5321054363364013,229.0492687331784,63.716814159292035,179.8119206826656,95.91935293277197,179.8119206826656,18.993333535335967,200.3281711689844,75.72815533980582
00-0032782,Wendell Smallwood,RB,2016,-0.7005543438658062,1.0,-0.28673762834758293,1.0,-0.644750085446114,1.0,0.07103817627922901,1.0,-0.32443226270050973,1.0,0.07572044174150303,1.0,,0.0,0.6626783672819426,1.0,-0.21681907325261396,1.0,-0.49344072584733534,1.0,0.1521654790193646,1.0,153,216.8,2016.0,1,52.7,46.7,117.4,209.0,214.0,249.189426024527,216.64761223079552,431.20948495705653,70.52877312031342,620.3563170029875,40.0,52.580004446024844,51.333404793444885,89.3102946940218,20.628330940259556,173.74845763549897,46.496815286624205,95.82548217752597,46.85670814557627,160.06872111015457,-8.969072795380377,202.13222096034715,53.98230088495575,118.0756554141413,84.39380758674189,160.833724713237,13.674208628931645,184.22742347064644,57.28155339805825
00-0032974,Jordan Payton,WR,2016,-0.9024446780465957,1.0,-1.4357100284569588,1.0,0.4539790040622593,1.0,-0.7490908231062781,1.0,-0.08960191220488856,1.0,,0.0,,0.0,-0.5688175270676874,1.0,-0.4519789352006633,1.0,0.2366977496286942,1.0,0.2053072847091154,1.0,154,,2016.0,0,1.3,,,439.0,472.0,218.7316856928101,93.89320244418157,374.4142498451446,-38.24748528747263,530.5817523201011,41.40625,21.903392048797187,1.7058928208168787,71.08370750609043,-15.194173047374408,121.64247673660758,32.42009132420091,58.23445435333957,39.98646019930003,107.01369700479557,-10.734045032799507,156.7277529448193,35.44303797468354,80.34032492589094,52.7133923843143,118.07332412395854,-7.658496918770229,191.14418653145776,44.52554744525548
00-0032975,Jonathan Williams,RB,2016,-0.7481826806982859,1.0,-0.6353631181864038,1.0,0.4861239089840937,1.0,-0.08765773571661001,1.0,-0.5117673176893329,1.0,0.0809708978830309,1.0,-0.9968510688197354,1.0,-0.15044039395056755,0.3333333333333333,,0.0,0.24758869723603139,1.0,-0.5690659881069616,1.0,156,,2016.0,0,12.4,,1.0999999999999999,259.3,263.0,243.8701662867632,243.8701662867632,401.70913153878337,84.77872622024265,495.8585267754986,38.94736842105263,36.67285424042097,12.75941153832159,62.49983330048423,12.489243331922982,98.0886399735832,36.94267515923567,52.799754770211266,22.547706879419437,121.0620339096869,-15.471049869520048,174.61045031617576,39.823008849557525,89.19390511591439,11.990762538317384,127.19337874347396,-8.632450191868605,168.36900788943922,48.54368932038835
00-0032784,Kevin Hogan,QB,2016,-1.8694454432482606,1.0,-1.6951738951078446,1.0,-0.73986980921758,1.0,-1.449775440902166,1.0,0.19430627511836626,1.0,0.08942472256758177,1.0,-0.47344940392625373,1.0,0.4400753387643303,1.0,0.07927253324284225,1.0,-0.5015098585642204,1.0,-1.048532781753983,1.0,162,,2016.0,0,16.66,33.78,,507.0,539.0,306.0696690351289,300.16371614070067,644.335525360945,60.86832073326144,1119.5555938467458,19.230769230769234,11.021075895871416,0.30921387169425796,18.25965241134049,-145.95568067524133,219.78865450749163,28.985507246376812,33.8538309842207,30.56284029620791,33.8538309842207,-84.83431369880448,299.17074231720227,26.666666666666668,116.23980733738665,82.38,286.47,-50.124,378.03999999999996,25.925925925925924
00-0032423,Trevor Davis,WR,2016,-1.031798450487765,1.0,,0.0,-1.5318499270809653,1.0,-0.908697566048082,1.0,-1.2118758118657968,1.0,-0.4630876303528835,1.0,,0.0,0.9281294285729172,1.0,0.3344605712675035,1.0,-0.5586121874112029,1.0,-0.42365774648110543,1.0,163,,2016.0,0,11.4,13.3,,,,255.2813927405167,96.34149633621473,278.8763809066088,-12.48469624818047,649.5495877065151,45.3125,11.307750954884556,4.973108289228988,16.82345070810311,-12.25160676592849,111.45676519932293,21.00456621004566,26.016368705602886,13.19179349621775,31.995960506476973,-13.713310683457356,119.88721635919418,19.62025316455696,80.07141264576255,24.901274318575258,123.06318995721062,-23.65006297229329,243.85044232258156,44.52554744525548
00-0033040,Tyreek Hill,WR,2016,-1.0605437332524692,1.0,-1.2359639224177907,1.0,,0.0,-0.04846539479738014,1.0,-1.7514100319980994,1.0,2.18235643878803,1.0,,0.0,,0.0,,0.0,,0.0,-0.2131624141295794,1.0,165,798.2,2016.0,1,219.0,245.20000000000002,334.0,410.0,446.0,297.24644070358966,65.31723771672108,379.5930568543165,-66.0098259741127,711.5667144824254,51.5625,45.53390681911293,10.222765803539879,92.01056764006047,-13.810118691039591,182.50014392681558,48.401826484018265,94.4171181232634,46.92197335502448,171.71522714865608,4.197303815718694,250.5755242815725,51.26582278481012,87.18084780137993,10.710883316429047,156.22328279976466,-28.939741433728834,289.09186169105607,46.715328467153284
00-0032426,Alex Collins,RB,2016,-0.9863243648606843,1.0,-0.7705912536578189,1.0,0.5985498550681291,1.0,0.07103817627922901,1.0,-0.8269538613985128,1.0,1.0064438082433675,1.0,,0.0,-0.4739538074902884,0.3333333333333333,-1.6303612018498472,1.0,-0.10250469184521913,1.0,-0.1633182306014863,1.0,171,315.5,2016.0,1,35.9,171.0,108.6,266.5,292.0,231.05797660911983,216.45047414943434,314.3054995550554,3.2739188868611393,616.3457724751488,37.89473684210527,35.440576021702306,3.8734347734569097,53.42152414397584,3.8275490640585166,88.07450426092925,36.30573248407643,51.90709397391401,29.771168421309206,163.0194627801788,-15.951338996391392,200.51449961898626,39.823008849557525,87.56447044905748,53.797049310741684,109.06605926796873,41.11785596077756,192.02833400321765,46.601941747572816
00-0032977,Rashard Higgins,WR,2016,-1.1611522229289344,1.0,-0.7821659544445044,1.0,-1.2193981626788002,1.0,0.11114134814442383,1.0,0.0706268668638427,1.0,-0.39990381236163025,1.0,,0.0,-1.7955670826837422,0.3333333333333333,-1.2346610584301336,1.0,-0.2237448454996673,1.0,0.2053072847091154,1.0,172,200.5,2016.0,1,13.7,68.6,118.2,338.0,393.0,200.4538091003832,164.53495286974254,339.6460307125662,-30.362962939705227,480.24987326432,38.28125,34.737460636886965,13.353360165304743,52.610654950331515,-6.950683937513626,87.10142594494513,40.182648401826484,64.67414051603316,39.223583403833956,68.55666958936493,7.200553162722336,113.48142221712646,37.9746835443038,71.67208082460697,38.98197762630879,118.0734928007728,-6.02075393585277,181.22663876788857,41.605839416058394
00-0032956,Andy Janovich,RB,2016,-1.0657049262481504,1.0,,0.0,,0.0,-1.0344548170277104,1.0,-1.2136005850838298,1.0,-1.313162130622249,1.0,,0.0,-1.2499681924496968,1.0,-0.27436780382042975,1.0,1.4690235207346873,1.0,0.3250244912994692,0.8888888888888888,176,59.1,2016.0,1,18.7,14.7,25.700000000000003,,,99.25870010349384,59.07199942356005,164.87720562799075,-105.26840889240614,389.6178522516391,21.052631578947366,10.525368311314455,1.9913744677185836,36.9979524163274,3.3378217962472885,86.55986682134113,15.92356687898089,30.136507828386794,13.89918091192879,62.09427058902847,-29.501573422585626,98.88433504954725,28.31858407079646,35.756916966364656,26.70857892522821,65.07497697016315,11.709347649246425,119.44046549687764,29.126213592233007
00-0033112,Temarrick Hemingway,TE,2016,-1.1868082819010393,1.0,,0.0,,0.0,-0.6171116550055945,1.0,-1.6758555482304762,1.0,,0.0,,0.0,0.5648621518516976,1.0,-0.7110663478770078,1.0,-0.4607366796221405,1.0,-0.02422590785720397,1.0,177,,2020.0,0,,,,,,69.52130042432691,69.52130042432691,72.27407993526545,-85.61183446279267,223.2885049751178,16.071428571428573,9.729262541288383,8.254175476074517,19.88143610901016,-3.437930845803783,33.899271762140216,28.723404255319153,4.836847949793041,1.8748655649191528,18.91109962964845,7.533739656648234,29.507199240372078,11.428571428571429,45.249659901718914,27.403712274925528,88.79612689381686,5.294156018829817,127.7060634866294,47.61904761904761
00-0032341,Moritz Boehringer,WR,2016,-1.2761333539877515,1.0,-1.28317256782727,1.0,,0.0,-0.908697566048082,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,-0.036270052959914714,1.0,180,,,0,,,,417.0,452.0,157.0827159675677,40.123209018576844,275.34619298474763,-71.96079275304929,521.4070525285651,31.25,19.758367191029542,2.3694494030274598,51.89405180807812,-15.046593412432653,99.04331380964753,31.05022831050228,45.80008731961576,25.596829274304977,60.849695207759446,-1.7643681925626389,155.54567545275688,29.11392405063291,39.1780530573931,7.905973389980963,99.9705356569473,-30.677347972510702,215.09857317188454,31.386861313868614
00-0033078,Keenan Reynolds,RB,2016,-1.1609615999131098,1.0,,0.0,,0.0,-1.0344548170277104,1.0,-1.2651107126187766,1.0,1.1826181766651274,1.0,42.99993344463923,1.0,,0.0,,0.0,,0.0,-0.41001397690229346,0.8888888888888888,182,,,0,,,,,,57.341774094910654,37.94049643331666,194.31545267288627,-122.26565678832068,416.51829333841124,12.631578947368421,7.579819215065024,1.3269537732741923,36.8135297443531,6.556093332449051,49.4394005140432,14.64968152866242,8.447341870159468,2.023318867078994,26.282640997672488,-24.968353071539816,91.0822610664613,18.58407079646018,14.316409146518861,7.108072654269701,27.74130876827082,-5.299496300296577,129.7968092522654,24.271844660194176
